Image Name,PSNR (dB),SSIM
im_0145_s95_a04,13.9983,0.6835
im_0145_s95_a05,15.3821,0.6307
im_0145_s95_a06,11.3888,0.5708
im_0146_s100_a04,16.1646,0.7235
im_0146_s100_a05,16.3290,0.7440
im_0146_s100_a06,17.7843,0.7196
im_0146_s80_a04,18.4537,0.7317
im_0146_s80_a05,18.0339,0.6727
im_0146_s80_a06,15.8084,0.6770
im_0146_s85_a04,16.3806,0.6722
im_0146_s85_a05,18.1794,0.7758
im_0146_s85_a06,18.2542,0.7405
im_0146_s90_a04,18.3738,0.7501
im_0146_s90_a05,15.6251,0.6593
im_0146_s90_a06,17.8462,0.6580
im_0146_s95_a04,17.9651,0.8022
im_0146_s95_a05,16.3822,0.7682
im_0146_s95_a06,18.6070,0.8101
im_0147_s100_a04,8.7206,0.4404
im_0147_s100_a05,9.6373,0.4088
im_0147_s100_a06,18.4122,0.5943
im_0147_s80_a04,8.3098,0.3867
im_0147_s80_a05,15.7357,0.5050
im_0147_s80_a06,19.6740,0.6734
im_0147_s85_a04,13.6933,0.4962
im_0147_s85_a05,16.7947,0.5870
im_0147_s85_a06,8.7659,0.4711
im_0147_s90_a04,8.4887,0.3869
im_0147_s90_a05,11.5039,0.5012
im_0147_s90_a06,12.6163,0.5162
im_0147_s95_a04,10.1140,0.5185
im_0147_s95_a05,8.7198,0.3959
im_0147_s95_a06,11.3725,0.5522
im_0148_s100_a04,12.4983,0.5915
im_0148_s100_a05,18.1588,0.6157
im_0148_s100_a06,17.8187,0.6083
im_0148_s80_a04,17.6027,0.5135
im_0148_s80_a05,17.6834,0.6337
im_0148_s80_a06,15.9543,0.6403
im_0148_s85_a04,18.7084,0.5805
im_0148_s85_a05,12.3322,0.5779
im_0148_s85_a06,18.7018,0.5304
im_0148_s90_a04,17.7533,0.4364
im_0148_s90_a05,18.6513,0.5705
im_0148_s90_a06,17.4607,0.5368
im_0148_s95_a04,14.4216,0.5683
im_0148_s95_a05,17.5917,0.6132
im_0148_s95_a06,18.2529,0.4421
im_0149_s100_a04,15.9206,0.5871
im_0149_s100_a05,13.9867,0.6153
im_0149_s100_a06,15.9395,0.5544
im_0149_s80_a04,16.6011,0.5314
im_0149_s80_a05,12.6634,0.6124
im_0149_s80_a06,16.0491,0.5556
im_0149_s85_a04,15.1646,0.5264
im_0149_s85_a05,15.7760,0.5870
im_0149_s85_a06,15.2425,0.5993
im_0149_s90_a04,13.4879,0.5555
im_0149_s90_a05,14.2584,0.5172
im_0149_s90_a06,12.3930,0.5776
im_0149_s95_a04,16.4341,0.6098
im_0149_s95_a05,16.2749,0.6221
im_0149_s95_a06,10.9663,0.6120
im_0150_s100_a04,13.1007,0.6571
im_0150_s100_a05,14.9250,0.5682
im_0150_s100_a06,10.9955,0.5566
im_0150_s80_a04,11.7705,0.5855
im_0150_s80_a05,9.4750,0.4482
im_0150_s80_a06,13.8089,0.7015
im_0150_s85_a04,14.0617,0.4948
im_0150_s85_a05,13.1862,0.6332
im_0150_s85_a06,13.6001,0.6721
im_0150_s90_a04,14.1527,0.5760
im_0150_s90_a05,11.8416,0.4965
im_0150_s90_a06,14.6167,0.6308
im_0150_s95_a04,12.5509,0.5272
im_0150_s95_a05,13.7117,0.5965
im_0150_s95_a06,13.3517,0.6264
im_0151_s100_a04,11.0719,0.5292
im_0151_s100_a05,19.6271,0.5342
im_0151_s100_a06,16.9197,0.6743
im_0151_s80_a04,20.1573,0.6190
im_0151_s80_a05,18.4695,0.6470
im_0151_s80_a06,15.0893,0.6247
im_0151_s85_a04,15.2709,0.7177
im_0151_s85_a05,20.0754,0.5303
im_0151_s85_a06,17.7529,0.6313
im_0151_s90_a04,11.2811,0.6074
im_0151_s90_a05,10.6607,0.5963
im_0151_s90_a06,12.3214,0.6368
im_0151_s95_a04,11.4927,0.6411
im_0151_s95_a05,17.7843,0.5069
im_0151_s95_a06,19.8856,0.5962
im_0152_s100_a04,16.8012,0.5664
im_0152_s100_a05,18.0938,0.6070
im_0152_s100_a06,8.8927,0.4064
im_0152_s80_a04,18.6626,0.6462
im_0152_s80_a05,15.3635,0.5743
im_0152_s80_a06,18.5293,0.6508
im_0152_s85_a04,9.6966,0.4528
im_0152_s85_a05,14.3367,0.5422
im_0152_s85_a06,13.0977,0.5671
im_0152_s90_a04,10.4197,0.4924
im_0152_s90_a05,16.9001,0.6032
im_0152_s90_a06,8.5396,0.4903
im_0152_s95_a04,18.7063,0.7079
im_0152_s95_a05,15.5747,0.5209
im_0152_s95_a06,9.5124,0.5263
im_0153_s100_a04,14.7058,0.6030
im_0153_s100_a05,11.6422,0.5429
im_0153_s100_a06,10.7325,0.5491
im_0153_s80_a04,11.4681,0.5917
im_0153_s80_a05,14.5305,0.5313
im_0153_s80_a06,14.2689,0.6799
im_0153_s85_a04,17.3667,0.6395
im_0153_s85_a05,15.6835,0.5109
im_0153_s85_a06,14.1650,0.6482
im_0153_s90_a04,16.7473,0.6239
im_0153_s90_a05,12.1234,0.6262
im_0153_s90_a06,12.3452,0.4883
im_0153_s95_a04,10.0894,0.5305
im_0153_s95_a05,10.4134,0.6193
im_0153_s95_a06,16.2142,0.5510
im_0154_s100_a04,11.7036,0.5043
im_0154_s100_a05,8.5574,0.4393
im_0154_s100_a06,8.1936,0.3989
im_0154_s80_a04,7.9500,0.3786
im_0154_s80_a05,11.0166,0.4651
im_0154_s80_a06,9.2199,0.4206
im_0154_s85_a04,18.1265,0.6658
im_0154_s85_a05,9.8823,0.4987
im_0154_s85_a06,12.0996,0.4838
im_0154_s90_a04,15.8366,0.5222
im_0154_s90_a05,7.8031,0.3857
im_0154_s90_a06,13.7566,0.5286
im_0154_s95_a04,16.4986,0.6055
im_0154_s95_a05,14.3449,0.5860
im_0154_s95_a06,9.0363,0.4181
im_0155_s100_a04,17.1887,0.6553
im_0155_s100_a05,12.3400,0.6204
im_0155_s100_a06,13.5299,0.6224
im_0155_s80_a04,15.2202,0.6259
im_0155_s80_a05,11.6784,0.5827
im_0155_s80_a06,15.7416,0.5454
im_0155_s85_a04,14.3251,0.6001
im_0155_s85_a05,11.3574,0.5568
im_0155_s85_a06,18.3618,0.6594
im_0155_s90_a04,16.9606,0.6680
im_0155_s90_a05,17.6602,0.6863
im_0155_s90_a06,13.0109,0.6314
im_0155_s95_a04,13.3307,0.6067
im_0155_s95_a05,14.3217,0.6673
im_0155_s95_a06,10.8772,0.6063
im_0156_s100_a04,12.5341,0.6349
im_0156_s100_a05,14.8647,0.6451
im_0156_s100_a06,14.8010,0.5636
im_0156_s80_a04,11.6699,0.5436
im_0156_s80_a05,16.2648,0.6138
im_0156_s80_a06,14.0684,0.6514
im_0156_s85_a04,15.9101,0.5994
im_0156_s85_a05,9.5328,0.5869
im_0156_s85_a06,16.4042,0.6538
im_0156_s90_a04,14.4265,0.5067
im_0156_s90_a05,11.2911,0.5674
im_0156_s90_a06,16.2282,0.6227
im_0156_s95_a04,15.1701,0.6113
im_0156_s95_a05,15.9019,0.6796
im_0156_s95_a06,15.9139,0.6796
im_0157_s100_a04,14.1199,0.5498
im_0157_s100_a05,16.3162,0.6299
im_0157_s100_a06,11.2528,0.5952
im_0157_s80_a04,17.9039,0.5666
im_0157_s80_a05,19.7868,0.6460
im_0157_s80_a06,12.2172,0.5755
im_0157_s85_a04,14.1929,0.5627
im_0157_s85_a05,13.4137,0.5492
im_0157_s85_a06,17.5710,0.6290
im_0157_s90_a04,16.3197,0.4954
im_0157_s90_a05,17.1644,0.5919
im_0157_s90_a06,9.3637,0.4957
im_0157_s95_a04,18.5673,0.7346
im_0157_s95_a05,10.3941,0.5940
im_0157_s95_a06,10.4762,0.5177
im_0158_s100_a04,16.0969,0.6660
im_0158_s100_a05,15.9773,0.6369
im_0158_s100_a06,15.0025,0.5033
im_0158_s80_a04,15.0706,0.6216
im_0158_s80_a05,15.4593,0.5758
im_0158_s80_a06,12.8193,0.5630
im_0158_s85_a04,15.0078,0.6023
im_0158_s85_a05,15.8202,0.6209
im_0158_s85_a06,10.9165,0.5484
im_0158_s90_a04,14.8228,0.5976
im_0158_s90_a05,14.5924,0.5518
im_0158_s90_a06,15.0616,0.6195
im_0158_s95_a04,11.6603,0.6094
im_0158_s95_a05,13.4984,0.5005
im_0158_s95_a06,15.6351,0.6038
im_0159_s100_a04,16.4055,0.5323
im_0159_s100_a05,15.3403,0.5655
im_0159_s100_a06,11.3551,0.5557
im_0159_s80_a04,15.1996,0.7050
im_0159_s80_a05,15.1944,0.6201
im_0159_s80_a06,16.7481,0.6092
im_0159_s85_a04,13.5163,0.5891
im_0159_s85_a05,17.0567,0.6316
im_0159_s85_a06,17.4592,0.6012
im_0159_s90_a04,16.5005,0.6151
im_0159_s90_a05,14.3710,0.6128
im_0159_s90_a06,16.5189,0.4960
im_0159_s95_a04,16.0915,0.6199
im_0159_s95_a05,14.4522,0.6657
im_0159_s95_a06,16.7915,0.6040
im_0160_s100_a04,15.2528,0.6622
im_0160_s100_a05,14.1031,0.6536
im_0160_s100_a06,16.6777,0.7434
im_0160_s80_a04,16.4246,0.7041
im_0160_s80_a05,13.9612,0.6124
im_0160_s80_a06,16.3633,0.6996
im_0160_s85_a04,16.6442,0.6730
im_0160_s85_a05,12.9661,0.6382
im_0160_s85_a06,16.6804,0.7273
im_0160_s90_a04,14.3538,0.6438
im_0160_s90_a05,12.1651,0.6360
im_0160_s90_a06,17.0095,0.6756
im_0160_s95_a04,14.4722,0.6046
im_0160_s95_a05,12.9771,0.6007
im_0160_s95_a06,13.4377,0.6378
im_0161_s100_a04,10.9499,0.5579
im_0161_s100_a05,13.0331,0.5833
im_0161_s100_a06,15.4397,0.6584
im_0161_s80_a04,10.7499,0.5797
im_0161_s80_a05,15.2924,0.6886
im_0161_s80_a06,9.6526,0.4736
im_0161_s85_a04,13.0363,0.6164
im_0161_s85_a05,14.8183,0.6586
im_0161_s85_a06,16.1109,0.6688
im_0161_s90_a04,9.9196,0.5718
im_0161_s90_a05,16.5718,0.7130
im_0161_s90_a06,12.1391,0.6285
im_0161_s95_a04,11.5740,0.5810
im_0161_s95_a05,12.0732,0.5638
im_0161_s95_a06,14.9121,0.5930
im_0162_s100_a04,19.4654,0.6069
im_0162_s100_a05,17.0930,0.5796
im_0162_s100_a06,14.1134,0.5977
im_0162_s80_a04,17.9532,0.6666
im_0162_s80_a05,13.1710,0.6259
im_0162_s80_a06,15.4320,0.6526
im_0162_s85_a04,11.6372,0.5589
im_0162_s85_a05,18.0819,0.6566
im_0162_s85_a06,16.5065,0.5657
im_0162_s90_a04,17.4791,0.5130
im_0162_s90_a05,18.0421,0.5887
im_0162_s90_a06,9.3734,0.5234
im_0162_s95_a04,15.7411,0.6116
im_0162_s95_a05,17.7005,0.5764
im_0162_s95_a06,9.5470,0.5391
im_0163_s100_a04,12.0599,0.6191
im_0163_s100_a05,13.8214,0.6154
im_0163_s100_a06,15.2681,0.7198
im_0163_s80_a04,12.4701,0.6400
im_0163_s80_a05,15.2978,0.6904
im_0163_s80_a06,12.7036,0.6535
im_0163_s85_a04,13.7261,0.7055
im_0163_s85_a05,13.0682,0.5856
im_0163_s85_a06,14.5600,0.6615
im_0163_s90_a04,14.1490,0.6923
im_0163_s90_a05,13.9699,0.6242
im_0163_s90_a06,12.7939,0.5819
im_0163_s95_a04,15.1699,0.6992
im_0163_s95_a05,12.4469,0.6231
im_0163_s95_a06,14.2937,0.6389
im_0164_s100_a04,17.2455,0.5888
im_0164_s100_a05,18.0676,0.6507
im_0164_s100_a06,12.8047,0.5729
im_0164_s80_a04,17.7564,0.6500
im_0164_s80_a05,13.4802,0.5485
im_0164_s80_a06,16.8441,0.6622
im_0164_s85_a04,15.6835,0.6205
im_0164_s85_a05,17.7621,0.5637
im_0164_s85_a06,9.4769,0.5609
im_0164_s90_a04,16.8961,0.6632
im_0164_s90_a05,15.9815,0.6000
im_0164_s90_a06,17.0586,0.6467
im_0164_s95_a04,10.0561,0.4985
im_0164_s95_a05,10.4205,0.5683
im_0164_s95_a06,12.0394,0.5588
im_0165_s100_a04,17.3118,0.6767
im_0165_s100_a05,18.4609,0.6722
im_0165_s100_a06,17.2261,0.6206
im_0165_s80_a04,9.1692,0.4949
im_0165_s80_a05,8.7781,0.5271
im_0165_s80_a06,13.7907,0.5553
im_0165_s85_a04,11.3341,0.6015
im_0165_s85_a05,12.5800,0.5165
im_0165_s85_a06,11.7399,0.5243
im_0165_s90_a04,9.5432,0.4505
im_0165_s90_a05,18.4258,0.5504
im_0165_s90_a06,15.6703,0.6628
im_0165_s95_a04,17.4964,0.6714
im_0165_s95_a05,8.9920,0.5276
im_0165_s95_a06,18.3512,0.6222
im_0166_s100_a04,15.8849,0.5907
im_0166_s100_a05,10.7899,0.5470
im_0166_s100_a06,18.9450,0.5550
im_0166_s80_a04,16.5817,0.6138
im_0166_s80_a05,16.4899,0.5019
im_0166_s80_a06,19.2339,0.4448
im_0166_s85_a04,9.1433,0.5210
im_0166_s85_a05,12.1062,0.5099
im_0166_s85_a06,14.7953,0.6184
im_0166_s90_a04,14.1810,0.5169
im_0166_s90_a05,15.5553,0.5116
im_0166_s90_a06,9.9116,0.4703
im_0166_s95_a04,14.8330,0.5339
im_0166_s95_a05,11.7289,0.5078
im_0166_s95_a06,10.8221,0.5294
im_0167_s100_a04,10.8478,0.5218
im_0167_s100_a05,11.3911,0.5018
im_0167_s100_a06,11.1610,0.5216
im_0167_s80_a04,11.4115,0.5034
im_0167_s80_a05,7.7006,0.4584
im_0167_s80_a06,9.6021,0.5250
im_0167_s85_a04,9.4419,0.6009
im_0167_s85_a05,12.0784,0.5612
im_0167_s85_a06,8.8770,0.5708
im_0167_s90_a04,8.2055,0.4786
im_0167_s90_a05,10.0092,0.5273
im_0167_s90_a06,9.4774,0.5583
im_0167_s95_a04,9.7998,0.5003
im_0167_s95_a05,11.8292,0.5708
im_0167_s95_a06,9.9819,0.5140
im_0168_s100_a04,13.6232,0.5256
im_0168_s100_a05,10.4932,0.6010
im_0168_s100_a06,12.0481,0.5926
im_0168_s80_a04,10.3321,0.5330
im_0168_s80_a05,17.4325,0.7012
im_0168_s80_a06,11.2328,0.5190
im_0168_s85_a04,16.5454,0.6646
im_0168_s85_a05,13.5704,0.6359
im_0168_s85_a06,11.6781,0.6106
im_0168_s90_a04,17.6788,0.6481
im_0168_s90_a05,14.3529,0.5668
im_0168_s90_a06,16.8079,0.6361
im_0168_s95_a04,17.1412,0.7020
im_0168_s95_a05,15.6040,0.6598
im_0168_s95_a06,17.8363,0.6190
im_0169_s100_a04,9.6766,0.4693
im_0169_s100_a05,16.0964,0.6206
im_0169_s100_a06,16.1509,0.6532
im_0169_s80_a04,9.0305,0.5230
im_0169_s80_a05,17.1766,0.6771
im_0169_s80_a06,8.7284,0.4487
im_0169_s85_a04,9.0812,0.5220
im_0169_s85_a05,9.5858,0.4563
im_0169_s85_a06,8.9555,0.5156
im_0169_s90_a04,17.2122,0.5265
im_0169_s90_a05,9.8436,0.4471
im_0169_s90_a06,18.0209,0.6232
im_0169_s95_a04,8.3528,0.5205
im_0169_s95_a05,8.8729,0.5066
im_0169_s95_a06,16.2358,0.5485
im_0170_s100_a04,16.0009,0.6635
im_0170_s100_a05,14.5874,0.5827
im_0170_s100_a06,15.7780,0.6997
im_0170_s80_a04,14.7052,0.6627
im_0170_s80_a05,14.2542,0.6735
im_0170_s80_a06,12.6608,0.5583
im_0170_s85_a04,15.1318,0.5780
im_0170_s85_a05,15.2993,0.5906
im_0170_s85_a06,14.6163,0.5950
im_0170_s90_a04,13.6003,0.5600
im_0170_s90_a05,15.4744,0.6683
im_0170_s90_a06,15.0412,0.6234
im_0170_s95_a04,13.4824,0.6454
im_0170_s95_a05,15.5729,0.7099
im_0170_s95_a06,12.8245,0.6113
im_0171_s100_a04,12.0064,0.5690
im_0171_s100_a05,11.7984,0.6397
im_0171_s100_a06,14.2360,0.5900
im_0171_s80_a04,14.6020,0.5351
im_0171_s80_a05,15.9815,0.6327
im_0171_s80_a06,15.2817,0.5920
im_0171_s85_a04,10.7298,0.5285
im_0171_s85_a05,12.3496,0.5643
im_0171_s85_a06,11.3604,0.6012
im_0171_s90_a04,13.6099,0.5295
im_0171_s90_a05,13.1008,0.6196
im_0171_s90_a06,18.5220,0.5926
im_0171_s95_a04,18.6119,0.6887
im_0171_s95_a05,19.0653,0.7326
im_0171_s95_a06,11.2821,0.5823
im_0172_s100_a04,16.3168,0.6759
im_0172_s100_a05,16.7552,0.7050
im_0172_s100_a06,13.9910,0.7188
im_0172_s80_a04,16.2260,0.6569
im_0172_s80_a05,16.4779,0.5883
im_0172_s80_a06,16.4228,0.6276
im_0172_s85_a04,15.3694,0.5868
im_0172_s85_a05,15.1940,0.6550
im_0172_s85_a06,16.4204,0.6500
im_0172_s90_a04,12.5329,0.6376
im_0172_s90_a05,13.8978,0.6805
im_0172_s90_a06,12.1327,0.6322
im_0172_s95_a04,14.2381,0.7052
im_0172_s95_a05,16.6063,0.6787
im_0172_s95_a06,15.6173,0.6655
im_0173_s100_a04,13.0098,0.5899
im_0173_s100_a05,12.3135,0.4871
im_0173_s100_a06,13.5622,0.5923
im_0173_s80_a04,10.8402,0.4571
im_0173_s80_a05,18.0915,0.6740
im_0173_s80_a06,9.3972,0.5028
im_0173_s85_a04,16.8445,0.6552
im_0173_s85_a05,11.8612,0.4602
im_0173_s85_a06,17.8627,0.6280
im_0173_s90_a04,17.5830,0.6333
im_0173_s90_a05,14.4061,0.6503
im_0173_s90_a06,11.3786,0.5408
im_0173_s95_a04,19.6214,0.7624
im_0173_s95_a05,14.3906,0.5914
im_0173_s95_a06,18.0781,0.6842
im_0174_s100_a04,15.5611,0.5261
im_0174_s100_a05,19.4164,0.6110
im_0174_s100_a06,15.7460,0.6887
im_0174_s80_a04,18.3721,0.5096
im_0174_s80_a05,13.6206,0.5595
im_0174_s80_a06,14.3211,0.5913
im_0174_s85_a04,15.7866,0.5826
im_0174_s85_a05,18.3560,0.6118
im_0174_s85_a06,17.5519,0.6356
im_0174_s90_a04,19.0495,0.6640
im_0174_s90_a05,16.9205,0.6381
im_0174_s90_a06,11.3166,0.5468
im_0174_s95_a04,14.7575,0.5850
im_0174_s95_a05,17.3801,0.6242
im_0174_s95_a06,11.8302,0.4847
im_0175_s100_a04,13.8062,0.4414
im_0175_s100_a05,12.9510,0.4425
im_0175_s100_a06,11.8456,0.3864
im_0175_s80_a04,12.5088,0.4764
im_0175_s80_a05,13.7226,0.4459
im_0175_s80_a06,12.9216,0.3890
im_0175_s85_a04,11.1791,0.4706
im_0175_s85_a05,18.4618,0.5492
im_0175_s85_a06,11.9799,0.4988
im_0175_s90_a04,17.4264,0.4604
im_0175_s90_a05,9.7187,0.3327
im_0175_s90_a06,9.4411,0.4326
im_0175_s95_a04,16.2994,0.4156
im_0175_s95_a05,13.1621,0.3821
im_0175_s95_a06,14.6547,0.4602
im_0176_s100_a04,11.1182,0.5632
im_0176_s100_a05,10.4823,0.5585
im_0176_s100_a06,16.9003,0.6418
im_0176_s80_a04,12.9943,0.5817
im_0176_s80_a05,12.5923,0.5735
im_0176_s80_a06,11.0276,0.5539
im_0176_s85_a04,14.9704,0.5761
im_0176_s85_a05,17.9907,0.6139
im_0176_s85_a06,15.8677,0.5924
im_0176_s90_a04,12.2515,0.5572
im_0176_s90_a05,11.7819,0.5658
im_0176_s90_a06,16.7335,0.5174
im_0176_s95_a04,13.3359,0.5925
im_0176_s95_a05,16.1519,0.6465
im_0176_s95_a06,10.5210,0.5699
im_0177_s100_a04,17.3872,0.5540
im_0177_s100_a05,19.2923,0.6377
im_0177_s100_a06,16.1658,0.6172
im_0177_s80_a04,16.7655,0.4903
im_0177_s80_a05,16.3545,0.4970
im_0177_s80_a06,18.3408,0.5902
im_0177_s85_a04,16.8125,0.6161
im_0177_s85_a05,15.7722,0.5963
im_0177_s85_a06,15.0943,0.5515
im_0177_s90_a04,18.8356,0.6183
im_0177_s90_a05,15.2905,0.5601
im_0177_s90_a06,16.0408,0.5385
im_0177_s95_a04,17.7849,0.5974
im_0177_s95_a05,18.4730,0.6339
im_0177_s95_a06,17.5068,0.6170
im_0178_s100_a04,16.6563,0.6133
im_0178_s100_a05,16.8393,0.5697
im_0178_s100_a06,12.2788,0.5910
im_0178_s80_a04,16.5838,0.5978
im_0178_s80_a05,17.1617,0.5795
im_0178_s80_a06,11.8534,0.5177
im_0178_s85_a04,8.6058,0.5011
im_0178_s85_a05,16.7428,0.5760
im_0178_s85_a06,16.6668,0.5289
im_0178_s90_a04,13.1844,0.5762
im_0178_s90_a05,16.7731,0.5016
im_0178_s90_a06,17.3427,0.5012
im_0178_s95_a04,11.6063,0.5715
im_0178_s95_a05,18.5595,0.6231
im_0178_s95_a06,17.1477,0.5799
im_0179_s100_a04,11.3330,0.4901
im_0179_s100_a05,10.6509,0.5469
im_0179_s100_a06,10.4983,0.5304
im_0179_s80_a04,8.9335,0.4868
im_0179_s80_a05,12.6867,0.5436
im_0179_s80_a06,10.9941,0.4861
im_0179_s85_a04,10.8396,0.5297
im_0179_s85_a05,10.2913,0.4467
im_0179_s85_a06,12.1766,0.5308
im_0179_s90_a04,11.6358,0.5432
im_0179_s90_a05,11.1357,0.5038
im_0179_s90_a06,10.6633,0.4916
im_0179_s95_a04,11.6063,0.5482
im_0179_s95_a05,10.9463,0.4936
im_0179_s95_a06,11.9212,0.5451
im_0180_s100_a04,16.2726,0.6484
im_0180_s100_a05,17.9589,0.6378
im_0180_s100_a06,11.2587,0.5737
im_0180_s80_a04,16.4279,0.6398
im_0180_s80_a05,16.0769,0.6672
im_0180_s80_a06,19.3501,0.6623
im_0180_s85_a04,13.5747,0.6781
im_0180_s85_a05,14.0875,0.5955
im_0180_s85_a06,16.5465,0.6497
im_0180_s90_a04,15.7540,0.5766
im_0180_s90_a05,16.6847,0.5928
im_0180_s90_a06,18.6618,0.5953
im_0180_s95_a04,13.3672,0.6576
im_0180_s95_a05,17.8227,0.6032
im_0180_s95_a06,12.0431,0.6620
im_0181_s100_a04,15.0270,0.5875
im_0181_s100_a05,14.4881,0.6876
im_0181_s100_a06,13.1592,0.5723
im_0181_s80_a04,11.6445,0.5586
im_0181_s80_a05,14.5304,0.6917
im_0181_s80_a06,12.7389,0.6861
im_0181_s85_a04,13.3865,0.6331
im_0181_s85_a05,15.3609,0.6758
im_0181_s85_a06,11.8649,0.6565
im_0181_s90_a04,10.5350,0.5904
im_0181_s90_a05,15.2083,0.6429
im_0181_s90_a06,14.4027,0.7025
im_0181_s95_a04,12.9794,0.6974
im_0181_s95_a05,14.0543,0.6929
im_0181_s95_a06,12.8676,0.5995
im_0182_s100_a04,13.9620,0.6561
im_0182_s100_a05,9.0157,0.5172
im_0182_s100_a06,9.4921,0.5477
im_0182_s80_a04,9.4720,0.5472
im_0182_s80_a05,14.5741,0.6104
im_0182_s80_a06,13.9922,0.5879
im_0182_s85_a04,14.2263,0.5796
im_0182_s85_a05,10.0737,0.5940
im_0182_s85_a06,9.8196,0.5731
im_0182_s90_a04,10.3766,0.5401
im_0182_s90_a05,9.2685,0.5197
im_0182_s90_a06,14.5574,0.5848
im_0182_s95_a04,14.8394,0.7070
im_0182_s95_a05,14.7723,0.6777
im_0182_s95_a06,14.0755,0.6069
im_0183_s100_a04,16.7592,0.6838
im_0183_s100_a05,16.2500,0.7089
im_0183_s100_a06,16.0700,0.7115
im_0183_s80_a04,15.4516,0.6307
im_0183_s80_a05,14.7807,0.6361
im_0183_s80_a06,14.6054,0.6297
im_0183_s85_a04,13.2283,0.6302
im_0183_s85_a05,12.4041,0.6806
im_0183_s85_a06,15.7882,0.6950
im_0183_s90_a04,16.6105,0.7486
im_0183_s90_a05,14.4190,0.5944
im_0183_s90_a06,15.4152,0.5658
im_0183_s95_a04,16.4049,0.6849
im_0183_s95_a05,14.6048,0.6878
im_0183_s95_a06,13.6583,0.6445
im_0184_s100_a04,11.0138,0.6140
im_0184_s100_a05,16.4077,0.6478
im_0184_s100_a06,16.4872,0.6915
im_0184_s80_a04,10.9051,0.5678
im_0184_s80_a05,16.4488,0.7057
im_0184_s80_a06,11.1506,0.6063
im_0184_s85_a04,16.0754,0.6714
im_0184_s85_a05,16.9084,0.6772
im_0184_s85_a06,15.0629,0.6262
im_0184_s90_a04,15.4989,0.6734
im_0184_s90_a05,10.6752,0.5865
im_0184_s90_a06,15.6400,0.6922
im_0184_s95_a04,13.2156,0.6718
im_0184_s95_a05,17.8060,0.6965
im_0184_s95_a06,9.9383,0.6111
im_0185_s100_a04,16.4326,0.6144
im_0185_s100_a05,14.2388,0.5473
im_0185_s100_a06,9.6319,0.5293
im_0185_s80_a04,17.1254,0.6195
im_0185_s80_a05,13.4666,0.4865
im_0185_s80_a06,10.9559,0.5056
im_0185_s85_a04,18.5528,0.6518
im_0185_s85_a05,8.3774,0.4452
im_0185_s85_a06,18.7167,0.5212
im_0185_s90_a04,9.7717,0.4223
im_0185_s90_a05,16.6423,0.5027
im_0185_s90_a06,15.6430,0.5709
im_0185_s95_a04,14.2931,0.5384
im_0185_s95_a05,15.5394,0.6377
im_0185_s95_a06,18.8510,0.5724
im_0186_s100_a04,14.3042,0.5618
im_0186_s100_a05,11.1572,0.4826
im_0186_s100_a06,14.5631,0.4388
im_0186_s80_a04,10.9030,0.4761
im_0186_s80_a05,15.9941,0.5275
im_0186_s80_a06,9.3230,0.4411
im_0186_s85_a04,14.2698,0.5474
im_0186_s85_a05,16.2046,0.4827
im_0186_s85_a06,12.4882,0.4155
im_0186_s90_a04,8.4884,0.3586
im_0186_s90_a05,10.3625,0.4877
im_0186_s90_a06,11.4797,0.4581
im_0186_s95_a04,13.5989,0.4924
im_0186_s95_a05,12.4995,0.4799
im_0186_s95_a06,15.3781,0.5823
im_0187_s100_a04,12.9628,0.6172
im_0187_s100_a05,12.5778,0.5567
im_0187_s100_a06,14.6586,0.6784
im_0187_s80_a04,14.0875,0.5977
im_0187_s80_a05,14.3292,0.6037
im_0187_s80_a06,12.3068,0.5309
im_0187_s85_a04,12.5775,0.5788
im_0187_s85_a05,14.1847,0.6096
im_0187_s85_a06,15.4425,0.7164
im_0187_s90_a04,14.8665,0.6802
im_0187_s90_a05,12.9758,0.6054
im_0187_s90_a06,9.9847,0.5529
im_0187_s95_a04,14.7877,0.6815
im_0187_s95_a05,13.9882,0.6583
im_0187_s95_a06,13.8123,0.6852
im_0188_s100_a04,15.2392,0.5355
im_0188_s100_a05,13.7682,0.5655
im_0188_s100_a06,13.6653,0.5791
im_0188_s80_a04,8.6714,0.4321
im_0188_s80_a05,16.3545,0.5686
im_0188_s80_a06,11.6140,0.4721
im_0188_s85_a04,8.3678,0.4334
im_0188_s85_a05,17.3647,0.6345
im_0188_s85_a06,17.1533,0.5783
im_0188_s90_a04,12.7314,0.4933
im_0188_s90_a05,13.3629,0.5474
im_0188_s90_a06,13.6381,0.4799
im_0188_s95_a04,12.8427,0.5596
im_0188_s95_a05,9.7297,0.4657
im_0188_s95_a06,13.6107,0.5605
im_0189_s100_a04,16.5707,0.6402
im_0189_s100_a05,10.4845,0.5300
im_0189_s100_a06,16.8875,0.6183
im_0189_s80_a04,9.8296,0.5182
im_0189_s80_a05,16.6692,0.6443
im_0189_s80_a06,16.4474,0.6537
im_0189_s85_a04,17.6680,0.6256
im_0189_s85_a05,12.2978,0.5913
im_0189_s85_a06,16.7761,0.6184
im_0189_s90_a04,17.3848,0.6353
im_0189_s90_a05,16.0542,0.5475
im_0189_s90_a06,15.9627,0.5759
im_0189_s95_a04,12.5334,0.5529
im_0189_s95_a05,17.1687,0.6448
im_0189_s95_a06,16.0190,0.6865
im_0190_s100_a04,13.8212,0.5236
im_0190_s100_a05,15.5138,0.5611
