Image Name,PSNR (dB),SSIM
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-277,26.2939,0.8352
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-278,26.3295,0.8378
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-279,26.2838,0.8372
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-280,26.2610,0.8364
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-281,26.2601,0.8362
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-282,26.3506,0.8388
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-283,26.2745,0.8370
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-284,26.3465,0.8393
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-285,26.3336,0.8374
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-286,26.3195,0.8384
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-287,26.3195,0.8384
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-288,26.2829,0.8358
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-289,26.3638,0.8400
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-290,26.2319,0.8380
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-291,26.3843,0.8416
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-292,26.3525,0.8408
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-293,26.3557,0.8408
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-294,26.0034,0.8327
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-295,26.3115,0.8372
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-296,26.2729,0.8374
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-297,26.2145,0.8377
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-298,26.2609,0.8392
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-299,26.2609,0.8392
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-000,19.8484,0.5684
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-001,19.8999,0.5722
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-002,19.8895,0.5726
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-003,19.9059,0.5703
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-004,19.9708,0.5700
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-005,19.9524,0.5701
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-006,19.8880,0.5691
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-007,19.9553,0.5685
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-008,19.9172,0.5692
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-009,19.9164,0.5701
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-010,19.8843,0.5659
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-011,19.9583,0.5714
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-012,19.8492,0.5651
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-013,19.8269,0.5648
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-014,19.8801,0.5661
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-015,19.8371,0.5654
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-016,19.7216,0.5656
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-017,19.8997,0.5681
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-018,19.8921,0.5674
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-019,19.8799,0.5671
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-020,19.8891,0.5671
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-021,19.8109,0.5670
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-022,19.8433,0.5688
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-023,19.7581,0.5674
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-024,19.5993,0.5497
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-025,19.7219,0.5541
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-026,19.6328,0.5523
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-027,19.7226,0.5578
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-028,19.7442,0.5657
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-029,19.6215,0.5583
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-030,19.6655,0.5563
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-031,19.5869,0.5577
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-032,19.5490,0.5530
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-033,19.6227,0.5551
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-034,19.5868,0.5468
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-035,19.5837,0.5481
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-036,19.5508,0.5442
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-037,19.5860,0.5515
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-038,19.5777,0.5522
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-039,19.5376,0.5517
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-040,19.5316,0.5520
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-041,19.5427,0.5499
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-042,19.5703,0.5475
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-043,19.5143,0.5496
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-044,19.5077,0.5498
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-045,19.5132,0.5506
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-046,19.5508,0.5550
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-047,19.5587,0.5601
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-048,19.2978,0.5174
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-049,19.2702,0.5175
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-050,19.4914,0.5355
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-051,19.4794,0.5365
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-052,19.6534,0.5432
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-053,19.7228,0.5486
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-054,19.7349,0.5519
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-055,19.7332,0.5579
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-056,19.7136,0.5598
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-057,19.7440,0.5596
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-058,19.6955,0.5562
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-059,19.6720,0.5521
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-060,19.5904,0.5491
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-061,19.6534,0.5466
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-062,19.3448,0.5408
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-063,19.4922,0.5458
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-064,19.6155,0.5516
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-065,19.7417,0.5555
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-066,19.7449,0.5565
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-067,19.8480,0.5621
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-068,19.9629,0.5655
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-069,20.0328,0.5707
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-070,20.0382,0.5712
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-071,20.0348,0.5721
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-072,19.9083,0.5618
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-073,19.9354,0.5639
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-074,19.9040,0.5649
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-075,19.8742,0.5651
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-076,19.8853,0.5683
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-077,19.9129,0.5675
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-078,19.9022,0.5698
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-079,19.9007,0.5702
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-080,19.8961,0.5704
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-081,19.7769,0.5625
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-082,19.7742,0.5631
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-083,19.8163,0.5684
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-084,19.8079,0.5653
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-085,19.5996,0.5545
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-086,19.8051,0.5607
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-087,19.8206,0.5644
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-088,19.8206,0.5619
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-089,19.7865,0.5661
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-090,19.7369,0.5638
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-091,19.7755,0.5641
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-092,19.8346,0.5653
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-093,19.8918,0.5662
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-094,19.9378,0.5743
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-095,19.8070,0.5624
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-096,19.8128,0.5687
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-097,19.8161,0.5695
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-098,19.8696,0.5725
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-099,19.9385,0.5757
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-100,19.9931,0.5815
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-101,19.9212,0.5782
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-102,19.9214,0.5791
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-103,19.9189,0.5799
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-104,19.9765,0.5836
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-105,19.9482,0.5855
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-106,19.9371,0.5857
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-107,19.9341,0.5798
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-108,19.7498,0.5652
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-109,19.8123,0.5739
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-110,19.7328,0.5733
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-111,19.7161,0.5738
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-112,19.6369,0.5754
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-113,19.5575,0.5676
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-114,19.5578,0.5682
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-115,19.4900,0.5645
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-116,19.4532,0.5598
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-117,19.4481,0.5579
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-118,19.4531,0.5533
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-119,19.4413,0.5537
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-120,19.3347,0.5473
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-121,19.3206,0.5402
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-122,19.0715,0.5129
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-123,19.0455,0.5124
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-124,19.0912,0.5171
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-125,19.0792,0.5181
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-126,19.0447,0.5206
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-127,18.9966,0.5197
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-128,18.9820,0.5207
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-129,19.0521,0.5187
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-130,19.0512,0.5202
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-131,18.9997,0.5211
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-132,19.0621,0.5246
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-133,19.0655,0.5252
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-134,19.2142,0.5289
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-135,19.2240,0.5298
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-136,19.3183,0.5347
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-137,19.3117,0.5353
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-138,19.2611,0.5299
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-139,19.2549,0.5305
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-140,19.1127,0.5234
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-141,19.2961,0.5281
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-142,19.2919,0.5284
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-143,19.3276,0.5296
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-144,19.3232,0.5291
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-145,19.3816,0.5360
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-146,19.3663,0.5353
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-147,19.4148,0.5327
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-148,19.3679,0.5303
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-149,19.4052,0.5356
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-150,19.3919,0.5366
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-151,19.3931,0.5400
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-152,19.4187,0.5426
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-153,19.5624,0.5513
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-154,19.3591,0.5366
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-155,19.5343,0.5422
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-156,19.5366,0.5426
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-157,19.4383,0.5345
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-158,19.4377,0.5349
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-159,19.4724,0.5403
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-160,19.4676,0.5405
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-161,19.3508,0.5354
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-162,19.2884,0.5313
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-163,19.2123,0.5314
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-164,19.1208,0.5235
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-165,19.1090,0.5242
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-166,19.0925,0.5239
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-167,19.0733,0.5251
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-168,19.0693,0.5253
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-169,18.8849,0.5039
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-170,18.8855,0.5047
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-171,19.0548,0.5174
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-172,19.0408,0.5153
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-173,19.0307,0.5155
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-174,19.0443,0.5175
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-175,19.0270,0.5166
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-176,18.9649,0.5126
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-177,18.8124,0.5087
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-178,18.8082,0.5086
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-179,18.8210,0.5044
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-180,18.8687,0.5078
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-181,18.8512,0.5076
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-182,18.9686,0.5096
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-183,19.0288,0.5185
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-184,19.0079,0.5147
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-185,19.0099,0.5223
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-186,19.0245,0.5205
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-187,19.0134,0.5211
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-188,19.0249,0.5195
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-189,19.0159,0.5196
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-190,19.1838,0.5253
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-191,19.1699,0.5254
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-192,19.1771,0.5229
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-193,19.1090,0.5260
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-194,19.1572,0.5315
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-195,19.0950,0.5310
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-196,19.0865,0.5314
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-197,19.2242,0.5321
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-198,19.1676,0.5252
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-199,19.1692,0.5257
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-200,19.2981,0.5325
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-201,19.1890,0.5313
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-202,19.2440,0.5376
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-203,19.2900,0.5359
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-204,19.2711,0.5360
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-205,19.2916,0.5366
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-206,19.2843,0.5367
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-207,19.3713,0.5408
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-208,19.3571,0.5408
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-209,19.3452,0.5407
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-210,19.3065,0.5410
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-211,19.3976,0.5472
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-212,19.1213,0.5374
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-213,19.2347,0.5048
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-214,19.3899,0.5246
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-215,19.3851,0.5285
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-216,19.3192,0.5333
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-217,19.2338,0.5312
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-218,19.2375,0.5327
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-219,19.1397,0.5233
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-220,19.1295,0.5244
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-221,19.1665,0.5259
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-222,19.1477,0.5259
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-223,19.2084,0.5239
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-224,19.2039,0.5244
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-225,19.1900,0.5275
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-226,19.2004,0.5261
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-227,19.1024,0.5253
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-228,19.0783,0.5254
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-229,19.1208,0.5192
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-230,19.1089,0.5188
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-231,19.2220,0.5251
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-232,19.2202,0.5314
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-233,19.3549,0.5343
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-234,19.3259,0.5325
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-235,19.3260,0.5337
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-236,19.4251,0.5355
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-237,19.4038,0.5355
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-238,19.4512,0.5374
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-239,19.4422,0.5368
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-240,19.4253,0.5368
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-241,19.5699,0.5407
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-242,19.3699,0.5344
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-243,19.3537,0.5346
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-244,19.3966,0.5354
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-245,19.5876,0.5437
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-246,19.5527,0.5432
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-247,19.5596,0.5431
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-248,19.5315,0.5424
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-249,19.5431,0.5410
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-250,19.5458,0.5417
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-251,19.5453,0.5422
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-252,19.5542,0.5397
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-253,19.5393,0.5397
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-254,19.4942,0.5354
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-255,19.3242,0.5292
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-256,19.3102,0.5294
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-257,19.4745,0.5351
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-258,19.3485,0.5371
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-259,19.4075,0.5325
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-260,19.3473,0.5259
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-261,19.3416,0.5266
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-262,19.3279,0.5225
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-263,19.4002,0.5298
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-264,19.3920,0.5290
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-265,19.4032,0.5275
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-266,19.4218,0.5300
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-267,19.3575,0.5257
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-268,19.3610,0.5268
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-269,19.2771,0.5300
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-270,19.3116,0.5321
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-271,19.3104,0.5322
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-272,19.4077,0.5353
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-273,19.3388,0.5353
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-274,19.4527,0.5399
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-275,19.3282,0.5373
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-276,19.5485,0.5447
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-277,19.5171,0.5410
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-278,19.5364,0.5435
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-279,19.5911,0.5420
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-280,19.5499,0.5397
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-281,19.6078,0.5415
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-282,19.6079,0.5433
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-283,19.6232,0.5460
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-284,19.6264,0.5478
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-285,19.5812,0.5401
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-286,19.6020,0.5433
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-287,19.4888,0.5382
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-288,19.4894,0.5387
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-289,19.5529,0.5404
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-290,19.6333,0.5487
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-291,19.6734,0.5464
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-292,19.6577,0.5460
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-293,19.6207,0.5468
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-294,19.4294,0.5270
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-295,19.4469,0.5342
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-296,19.4967,0.5419
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-297,19.4604,0.5435
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-298,19.5397,0.5489
Winter_Garden_0-1_Winter_Garden_0-1-Webcam-R-299,19.4966,0.5419
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-000,18.8547,0.4273
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-001,18.8155,0.4356
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-002,18.5933,0.4274
