# NDR-Restore GT-Rain Evaluation Results,,,
,,,
# Model Information,,,
Model,NDR-Restore,,
Test Dataset,GT-Rain,,
,,,
# Overall Metrics,,,
Total Images,2100,,
Average PSNR (dB),21.2411,,
Average SSIM,0.5948,,
,,,
# Per-Image Results,,,
Image Name,GT Name,PSNR (dB),SSIM
Table_Rock_0-0-Webcam-R-154.png,Table_Rock_0-0-Webcam-C-000.png,26.4017,0.8339
Table_Rock_0-0-Webcam-R-155.png,Table_Rock_0-0-Webcam-C-000.png,26.4017,0.8339
Table_Rock_0-0-Webcam-R-156.png,Table_Rock_0-0-Webcam-C-000.png,26.4808,0.835
Table_Rock_0-0-Webcam-R-157.png,Table_Rock_0-0-Webcam-C-000.png,26.469,0.8316
Table_Rock_0-0-Webcam-R-158.png,Table_Rock_0-0-Webcam-C-000.png,26.5327,0.8344
Table_Rock_0-0-Webcam-R-159.png,Table_Rock_0-0-Webcam-C-000.png,26.5433,0.8333
Table_Rock_0-0-Webcam-R-160.png,Table_Rock_0-0-Webcam-C-000.png,26.4771,0.835
Table_Rock_0-0-Webcam-R-161.png,Table_Rock_0-0-Webcam-C-000.png,26.4751,0.8349
Table_Rock_0-0-Webcam-R-162.png,Table_Rock_0-0-Webcam-C-000.png,26.4746,0.8358
Table_Rock_0-0-Webcam-R-163.png,Table_Rock_0-0-Webcam-C-000.png,26.4951,0.8359
Table_Rock_0-0-Webcam-R-164.png,Table_Rock_0-0-Webcam-C-000.png,26.4961,0.8358
Table_Rock_0-0-Webcam-R-165.png,Table_Rock_0-0-Webcam-C-000.png,26.5085,0.8357
Table_Rock_0-0-Webcam-R-166.png,Table_Rock_0-0-Webcam-C-000.png,26.4836,0.8339
Table_Rock_0-0-Webcam-R-167.png,Table_Rock_0-0-Webcam-C-000.png,26.4836,0.8339
Table_Rock_0-0-Webcam-R-168.png,Table_Rock_0-0-Webcam-C-000.png,26.3993,0.833
Table_Rock_0-0-Webcam-R-169.png,Table_Rock_0-0-Webcam-C-000.png,26.4613,0.8361
Table_Rock_0-0-Webcam-R-170.png,Table_Rock_0-0-Webcam-C-000.png,26.3972,0.8363
Table_Rock_0-0-Webcam-R-171.png,Table_Rock_0-0-Webcam-C-000.png,26.4224,0.8345
Table_Rock_0-0-Webcam-R-172.png,Table_Rock_0-0-Webcam-C-000.png,26.4707,0.8369
Table_Rock_0-0-Webcam-R-173.png,Table_Rock_0-0-Webcam-C-000.png,26.4698,0.8369
Table_Rock_0-0-Webcam-R-174.png,Table_Rock_0-0-Webcam-C-000.png,26.4945,0.8348
Table_Rock_0-0-Webcam-R-175.png,Table_Rock_0-0-Webcam-C-000.png,26.3198,0.8357
Table_Rock_0-0-Webcam-R-176.png,Table_Rock_0-0-Webcam-C-000.png,26.575,0.8368
Table_Rock_0-0-Webcam-R-177.png,Table_Rock_0-0-Webcam-C-000.png,26.5488,0.8358
Table_Rock_0-0-Webcam-R-178.png,Table_Rock_0-0-Webcam-C-000.png,26.5552,0.8368
Table_Rock_0-0-Webcam-R-179.png,Table_Rock_0-0-Webcam-C-000.png,26.5552,0.8368
Table_Rock_0-0-Webcam-R-180.png,Table_Rock_0-0-Webcam-C-000.png,26.9376,0.8367
Table_Rock_0-0-Webcam-R-181.png,Table_Rock_0-0-Webcam-C-000.png,26.8987,0.8377
Table_Rock_0-0-Webcam-R-182.png,Table_Rock_0-0-Webcam-C-000.png,25.8189,0.8359
Table_Rock_0-0-Webcam-R-183.png,Table_Rock_0-0-Webcam-C-000.png,26.0228,0.8421
Table_Rock_0-0-Webcam-R-184.png,Table_Rock_0-0-Webcam-C-000.png,26.0412,0.8417
Table_Rock_0-0-Webcam-R-185.png,Table_Rock_0-0-Webcam-C-000.png,26.0477,0.8417
Table_Rock_0-0-Webcam-R-186.png,Table_Rock_0-0-Webcam-C-000.png,26.0166,0.844
Table_Rock_0-0-Webcam-R-187.png,Table_Rock_0-0-Webcam-C-000.png,25.6134,0.8435
Table_Rock_0-0-Webcam-R-188.png,Table_Rock_0-0-Webcam-C-000.png,26.1244,0.8459
Table_Rock_0-0-Webcam-R-189.png,Table_Rock_0-0-Webcam-C-000.png,26.1148,0.8458
Table_Rock_0-0-Webcam-R-190.png,Table_Rock_0-0-Webcam-C-000.png,26.1456,0.8467
Table_Rock_0-0-Webcam-R-191.png,Table_Rock_0-0-Webcam-C-000.png,26.1715,0.8467
Table_Rock_0-0-Webcam-R-192.png,Table_Rock_0-0-Webcam-C-000.png,26.1648,0.8467
Table_Rock_0-0-Webcam-R-193.png,Table_Rock_0-0-Webcam-C-000.png,26.178,0.8468
Table_Rock_0-0-Webcam-R-194.png,Table_Rock_0-0-Webcam-C-000.png,26.2282,0.8466
Table_Rock_0-0-Webcam-R-195.png,Table_Rock_0-0-Webcam-C-000.png,25.7936,0.8461
Table_Rock_0-0-Webcam-R-196.png,Table_Rock_0-0-Webcam-C-000.png,25.2918,0.8401
Table_Rock_0-0-Webcam-R-197.png,Table_Rock_0-0-Webcam-C-000.png,25.295,0.8401
Table_Rock_0-0-Webcam-R-198.png,Table_Rock_0-0-Webcam-C-000.png,25.4874,0.8445
Table_Rock_0-0-Webcam-R-199.png,Table_Rock_0-0-Webcam-C-000.png,25.4452,0.8427
Table_Rock_0-0-Webcam-R-200.png,Table_Rock_0-0-Webcam-C-000.png,25.2905,0.8395
Table_Rock_0-0-Webcam-R-201.png,Table_Rock_0-0-Webcam-C-000.png,25.2555,0.839
Table_Rock_0-0-Webcam-R-202.png,Table_Rock_0-0-Webcam-C-000.png,25.2307,0.8379
Table_Rock_0-0-Webcam-R-203.png,Table_Rock_0-0-Webcam-C-000.png,25.2331,0.8379
Table_Rock_0-0-Webcam-R-204.png,Table_Rock_0-0-Webcam-C-000.png,25.3757,0.8388
Table_Rock_0-0-Webcam-R-205.png,Table_Rock_0-0-Webcam-C-000.png,25.3834,0.8378
Table_Rock_0-0-Webcam-R-206.png,Table_Rock_0-0-Webcam-C-000.png,25.3131,0.839
Table_Rock_0-0-Webcam-R-207.png,Table_Rock_0-0-Webcam-C-000.png,25.293,0.839
Table_Rock_0-0-Webcam-R-208.png,Table_Rock_0-0-Webcam-C-000.png,25.567,0.8386
Table_Rock_0-0-Webcam-R-209.png,Table_Rock_0-0-Webcam-C-000.png,25.8031,0.8399
Table_Rock_0-0-Webcam-R-210.png,Table_Rock_0-0-Webcam-C-000.png,26.3355,0.8404
Table_Rock_0-0-Webcam-R-211.png,Table_Rock_0-0-Webcam-C-000.png,26.8022,0.8389
Table_Rock_0-0-Webcam-R-212.png,Table_Rock_0-0-Webcam-C-000.png,26.6256,0.8415
Table_Rock_0-0-Webcam-R-213.png,Table_Rock_0-0-Webcam-C-000.png,26.7008,0.8418
Table_Rock_0-0-Webcam-R-214.png,Table_Rock_0-0-Webcam-C-000.png,27.6884,0.8404
Table_Rock_0-0-Webcam-R-215.png,Table_Rock_0-0-Webcam-C-000.png,27.688,0.8419
Table_Rock_0-0-Webcam-R-216.png,Table_Rock_0-0-Webcam-C-000.png,27.5658,0.8436
Table_Rock_0-0-Webcam-R-217.png,Table_Rock_0-0-Webcam-C-000.png,27.0255,0.8402
Table_Rock_0-0-Webcam-R-218.png,Table_Rock_0-0-Webcam-C-000.png,26.3964,0.8381
Table_Rock_0-0-Webcam-R-219.png,Table_Rock_0-0-Webcam-C-000.png,26.5484,0.8389
Table_Rock_0-0-Webcam-R-220.png,Table_Rock_0-0-Webcam-C-000.png,26.4855,0.8331
Table_Rock_0-0-Webcam-R-221.png,Table_Rock_0-0-Webcam-C-000.png,26.4198,0.833
Table_Rock_0-0-Webcam-R-222.png,Table_Rock_0-0-Webcam-C-000.png,26.5495,0.8376
Table_Rock_0-0-Webcam-R-223.png,Table_Rock_0-0-Webcam-C-000.png,26.8378,0.8422
Table_Rock_0-0-Webcam-R-224.png,Table_Rock_0-0-Webcam-C-000.png,26.7674,0.8423
Table_Rock_0-0-Webcam-R-225.png,Table_Rock_0-0-Webcam-C-000.png,26.6795,0.8377
Table_Rock_0-0-Webcam-R-226.png,Table_Rock_0-0-Webcam-C-000.png,26.7247,0.8421
Table_Rock_0-0-Webcam-R-227.png,Table_Rock_0-0-Webcam-C-000.png,26.7255,0.8421
Table_Rock_0-0-Webcam-R-228.png,Table_Rock_0-0-Webcam-C-000.png,26.6852,0.8417
Table_Rock_0-0-Webcam-R-229.png,Table_Rock_0-0-Webcam-C-000.png,26.6837,0.8429
Table_Rock_0-0-Webcam-R-230.png,Table_Rock_0-0-Webcam-C-000.png,27.1469,0.8411
Table_Rock_0-0-Webcam-R-231.png,Table_Rock_0-0-Webcam-C-000.png,27.1188,0.8427
Table_Rock_0-0-Webcam-R-232.png,Table_Rock_0-0-Webcam-C-000.png,26.9816,0.8422
Table_Rock_0-0-Webcam-R-233.png,Table_Rock_0-0-Webcam-C-000.png,26.9816,0.8422
Table_Rock_0-0-Webcam-R-234.png,Table_Rock_0-0-Webcam-C-000.png,27.0048,0.8427
Table_Rock_0-0-Webcam-R-235.png,Table_Rock_0-0-Webcam-C-000.png,27.0244,0.8415
Table_Rock_0-0-Webcam-R-236.png,Table_Rock_0-0-Webcam-C-000.png,26.7872,0.8389
Table_Rock_0-0-Webcam-R-237.png,Table_Rock_0-0-Webcam-C-000.png,26.8988,0.8408
Table_Rock_0-0-Webcam-R-238.png,Table_Rock_0-0-Webcam-C-000.png,26.8536,0.8413
Table_Rock_0-0-Webcam-R-239.png,Table_Rock_0-0-Webcam-C-000.png,26.8549,0.8413
Table_Rock_0-0-Webcam-R-240.png,Table_Rock_0-0-Webcam-C-000.png,26.7064,0.8399
Table_Rock_0-0-Webcam-R-241.png,Table_Rock_0-0-Webcam-C-000.png,26.7998,0.8408
Table_Rock_0-0-Webcam-R-242.png,Table_Rock_0-0-Webcam-C-000.png,26.8588,0.8412
Table_Rock_0-0-Webcam-R-243.png,Table_Rock_0-0-Webcam-C-000.png,26.833,0.8407
Table_Rock_0-0-Webcam-R-244.png,Table_Rock_0-0-Webcam-C-000.png,26.775,0.838
Table_Rock_0-0-Webcam-R-245.png,Table_Rock_0-0-Webcam-C-000.png,26.775,0.838
Table_Rock_0-0-Webcam-R-246.png,Table_Rock_0-0-Webcam-C-000.png,26.7997,0.8393
Table_Rock_0-0-Webcam-R-247.png,Table_Rock_0-0-Webcam-C-000.png,26.5714,0.8359
Table_Rock_0-0-Webcam-R-248.png,Table_Rock_0-0-Webcam-C-000.png,26.5331,0.8376
Table_Rock_0-0-Webcam-R-249.png,Table_Rock_0-0-Webcam-C-000.png,26.5551,0.8381
Table_Rock_0-0-Webcam-R-250.png,Table_Rock_0-0-Webcam-C-000.png,26.5236,0.8362
Table_Rock_0-0-Webcam-R-251.png,Table_Rock_0-0-Webcam-C-000.png,26.5394,0.8362
Table_Rock_0-0-Webcam-R-252.png,Table_Rock_0-0-Webcam-C-000.png,26.8169,0.8395
Table_Rock_0-0-Webcam-R-253.png,Table_Rock_0-0-Webcam-C-000.png,26.5835,0.839
Table_Rock_0-0-Webcam-R-254.png,Table_Rock_0-0-Webcam-C-000.png,26.6127,0.8384
Table_Rock_0-0-Webcam-R-255.png,Table_Rock_0-0-Webcam-C-000.png,26.5943,0.8368
Table_Rock_0-0-Webcam-R-256.png,Table_Rock_0-0-Webcam-C-000.png,26.6233,0.8381
Table_Rock_0-0-Webcam-R-257.png,Table_Rock_0-0-Webcam-C-000.png,26.6233,0.8381
Table_Rock_0-0-Webcam-R-258.png,Table_Rock_0-0-Webcam-C-000.png,26.5591,0.8366
Table_Rock_0-0-Webcam-R-259.png,Table_Rock_0-0-Webcam-C-000.png,26.4653,0.8384
Table_Rock_0-0-Webcam-R-260.png,Table_Rock_0-0-Webcam-C-000.png,26.0554,0.8367
Table_Rock_0-0-Webcam-R-261.png,Table_Rock_0-0-Webcam-C-000.png,26.1719,0.8373
Table_Rock_0-0-Webcam-R-262.png,Table_Rock_0-0-Webcam-C-000.png,26.1106,0.8373
Table_Rock_0-0-Webcam-R-263.png,Table_Rock_0-0-Webcam-C-000.png,26.111,0.8373
Table_Rock_0-0-Webcam-R-264.png,Table_Rock_0-0-Webcam-C-000.png,26.1003,0.8363
Table_Rock_0-0-Webcam-R-265.png,Table_Rock_0-0-Webcam-C-000.png,25.9656,0.8331
Table_Rock_0-0-Webcam-R-266.png,Table_Rock_0-0-Webcam-C-000.png,26.1366,0.8361
Table_Rock_0-0-Webcam-R-267.png,Table_Rock_0-0-Webcam-C-000.png,26.1323,0.8352
Table_Rock_0-0-Webcam-R-268.png,Table_Rock_0-0-Webcam-C-000.png,26.1431,0.8343
Table_Rock_0-0-Webcam-R-269.png,Table_Rock_0-0-Webcam-C-000.png,26.1311,0.8342
Table_Rock_0-0-Webcam-R-270.png,Table_Rock_0-0-Webcam-C-000.png,26.5245,0.8348
Table_Rock_0-0-Webcam-R-271.png,Table_Rock_0-0-Webcam-C-000.png,26.62,0.8392
Table_Rock_0-0-Webcam-R-272.png,Table_Rock_0-0-Webcam-C-000.png,26.8305,0.8392
Table_Rock_0-0-Webcam-R-273.png,Table_Rock_0-0-Webcam-C-000.png,26.8967,0.8401
Table_Rock_0-0-Webcam-R-274.png,Table_Rock_0-0-Webcam-C-000.png,26.8988,0.8411
Table_Rock_0-0-Webcam-R-275.png,Table_Rock_0-0-Webcam-C-000.png,26.8988,0.8411
Table_Rock_0-0-Webcam-R-276.png,Table_Rock_0-0-Webcam-C-000.png,26.9659,0.8392
Table_Rock_0-0-Webcam-R-277.png,Table_Rock_0-0-Webcam-C-000.png,26.8446,0.8363
Table_Rock_0-0-Webcam-R-278.png,Table_Rock_0-0-Webcam-C-000.png,26.894,0.8388
Table_Rock_0-0-Webcam-R-279.png,Table_Rock_0-0-Webcam-C-000.png,27.047,0.8387
Table_Rock_0-0-Webcam-R-280.png,Table_Rock_0-0-Webcam-C-000.png,27.1423,0.8385
Table_Rock_0-0-Webcam-R-281.png,Table_Rock_0-0-Webcam-C-000.png,27.1457,0.8384
Table_Rock_0-0-Webcam-R-282.png,Table_Rock_0-0-Webcam-C-000.png,27.135,0.8404
Table_Rock_0-0-Webcam-R-283.png,Table_Rock_0-0-Webcam-C-000.png,27.3107,0.8397
Table_Rock_0-0-Webcam-R-284.png,Table_Rock_0-0-Webcam-C-000.png,27.0478,0.841
Table_Rock_0-0-Webcam-R-285.png,Table_Rock_0-0-Webcam-C-000.png,26.9939,0.8399
Table_Rock_0-0-Webcam-R-286.png,Table_Rock_0-0-Webcam-C-000.png,27.049,0.8397
Table_Rock_0-0-Webcam-R-287.png,Table_Rock_0-0-Webcam-C-000.png,27.049,0.8397
Table_Rock_0-0-Webcam-R-288.png,Table_Rock_0-0-Webcam-C-000.png,26.9817,0.8375
Table_Rock_0-0-Webcam-R-289.png,Table_Rock_0-0-Webcam-C-000.png,27.1351,0.8406
Table_Rock_0-0-Webcam-R-290.png,Table_Rock_0-0-Webcam-C-000.png,26.9374,0.8381
Table_Rock_0-0-Webcam-R-291.png,Table_Rock_0-0-Webcam-C-000.png,27.0352,0.8408
Table_Rock_0-0-Webcam-R-292.png,Table_Rock_0-0-Webcam-C-000.png,27.0147,0.8407
Table_Rock_0-0-Webcam-R-293.png,Table_Rock_0-0-Webcam-C-000.png,27.0189,0.8407
Table_Rock_0-0-Webcam-R-294.png,Table_Rock_0-0-Webcam-C-000.png,26.8448,0.8338
Table_Rock_0-0-Webcam-R-295.png,Table_Rock_0-0-Webcam-C-000.png,27.0315,0.8383
Table_Rock_0-0-Webcam-R-296.png,Table_Rock_0-0-Webcam-C-000.png,27.1329,0.8392
Table_Rock_0-0-Webcam-R-297.png,Table_Rock_0-0-Webcam-C-000.png,26.9152,0.8378
Table_Rock_0-0-Webcam-R-298.png,Table_Rock_0-0-Webcam-C-000.png,27.0526,0.8388
Table_Rock_0-0-Webcam-R-299.png,Table_Rock_0-0-Webcam-C-000.png,27.0526,0.8388
Winter_Garden_0-1-Webcam-R-000.png,Winter_Garden_0-1-Webcam-C-000.png,18.539,0.5061
Winter_Garden_0-1-Webcam-R-001.png,Winter_Garden_0-1-Webcam-C-000.png,18.6346,0.5103
Winter_Garden_0-1-Webcam-R-002.png,Winter_Garden_0-1-Webcam-C-000.png,18.74,0.5107
Winter_Garden_0-1-Webcam-R-003.png,Winter_Garden_0-1-Webcam-C-000.png,18.7234,0.5098
Winter_Garden_0-1-Webcam-R-004.png,Winter_Garden_0-1-Webcam-C-000.png,18.6618,0.5072
Winter_Garden_0-1-Webcam-R-005.png,Winter_Garden_0-1-Webcam-C-000.png,18.5645,0.5064
Winter_Garden_0-1-Webcam-R-006.png,Winter_Garden_0-1-Webcam-C-000.png,18.7959,0.5112
Winter_Garden_0-1-Webcam-R-007.png,Winter_Garden_0-1-Webcam-C-000.png,18.6393,0.508
Winter_Garden_0-1-Webcam-R-008.png,Winter_Garden_0-1-Webcam-C-000.png,18.618,0.5038
Winter_Garden_0-1-Webcam-R-009.png,Winter_Garden_0-1-Webcam-C-000.png,18.6494,0.5053
Winter_Garden_0-1-Webcam-R-010.png,Winter_Garden_0-1-Webcam-C-000.png,18.7377,0.5056
Winter_Garden_0-1-Webcam-R-011.png,Winter_Garden_0-1-Webcam-C-000.png,18.8683,0.5107
Winter_Garden_0-1-Webcam-R-012.png,Winter_Garden_0-1-Webcam-C-000.png,18.7203,0.5045
Winter_Garden_0-1-Webcam-R-013.png,Winter_Garden_0-1-Webcam-C-000.png,18.6815,0.5052
Winter_Garden_0-1-Webcam-R-014.png,Winter_Garden_0-1-Webcam-C-000.png,18.7852,0.5066
Winter_Garden_0-1-Webcam-R-015.png,Winter_Garden_0-1-Webcam-C-000.png,18.7304,0.506
Winter_Garden_0-1-Webcam-R-016.png,Winter_Garden_0-1-Webcam-C-000.png,18.6029,0.5058
Winter_Garden_0-1-Webcam-R-017.png,Winter_Garden_0-1-Webcam-C-000.png,18.6379,0.5052
Winter_Garden_0-1-Webcam-R-018.png,Winter_Garden_0-1-Webcam-C-000.png,18.5064,0.5034
Winter_Garden_0-1-Webcam-R-019.png,Winter_Garden_0-1-Webcam-C-000.png,18.4964,0.5041
Winter_Garden_0-1-Webcam-R-020.png,Winter_Garden_0-1-Webcam-C-000.png,18.5798,0.5044
Winter_Garden_0-1-Webcam-R-021.png,Winter_Garden_0-1-Webcam-C-000.png,18.4478,0.5033
Winter_Garden_0-1-Webcam-R-022.png,Winter_Garden_0-1-Webcam-C-000.png,18.3012,0.5013
Winter_Garden_0-1-Webcam-R-023.png,Winter_Garden_0-1-Webcam-C-000.png,18.4676,0.5033
Winter_Garden_0-1-Webcam-R-024.png,Winter_Garden_0-1-Webcam-C-000.png,18.2447,0.4889
Winter_Garden_0-1-Webcam-R-025.png,Winter_Garden_0-1-Webcam-C-000.png,18.1472,0.4907
Winter_Garden_0-1-Webcam-R-026.png,Winter_Garden_0-1-Webcam-C-000.png,18.2621,0.4908
Winter_Garden_0-1-Webcam-R-027.png,Winter_Garden_0-1-Webcam-C-000.png,18.4733,0.4956
Winter_Garden_0-1-Webcam-R-028.png,Winter_Garden_0-1-Webcam-C-000.png,18.3204,0.5008
Winter_Garden_0-1-Webcam-R-029.png,Winter_Garden_0-1-Webcam-C-000.png,18.4718,0.4988
Winter_Garden_0-1-Webcam-R-030.png,Winter_Garden_0-1-Webcam-C-000.png,18.3418,0.4958
Winter_Garden_0-1-Webcam-R-031.png,Winter_Garden_0-1-Webcam-C-000.png,18.5199,0.5012
Winter_Garden_0-1-Webcam-R-032.png,Winter_Garden_0-1-Webcam-C-000.png,18.3687,0.4932
Winter_Garden_0-1-Webcam-R-033.png,Winter_Garden_0-1-Webcam-C-000.png,18.5233,0.4969
Winter_Garden_0-1-Webcam-R-034.png,Winter_Garden_0-1-Webcam-C-000.png,18.0311,0.4832
Winter_Garden_0-1-Webcam-R-035.png,Winter_Garden_0-1-Webcam-C-000.png,17.9546,0.4835
Winter_Garden_0-1-Webcam-R-036.png,Winter_Garden_0-1-Webcam-C-000.png,18.244,0.4851
Winter_Garden_0-1-Webcam-R-037.png,Winter_Garden_0-1-Webcam-C-000.png,18.1663,0.4873
Winter_Garden_0-1-Webcam-R-038.png,Winter_Garden_0-1-Webcam-C-000.png,18.1673,0.4885
Winter_Garden_0-1-Webcam-R-039.png,Winter_Garden_0-1-Webcam-C-000.png,18.1026,0.4883
Winter_Garden_0-1-Webcam-R-040.png,Winter_Garden_0-1-Webcam-C-000.png,18.083,0.4885
Winter_Garden_0-1-Webcam-R-041.png,Winter_Garden_0-1-Webcam-C-000.png,18.2277,0.4907
Winter_Garden_0-1-Webcam-R-042.png,Winter_Garden_0-1-Webcam-C-000.png,18.3034,0.488
Winter_Garden_0-1-Webcam-R-043.png,Winter_Garden_0-1-Webcam-C-000.png,18.2844,0.4908
Winter_Garden_0-1-Webcam-R-044.png,Winter_Garden_0-1-Webcam-C-000.png,18.2864,0.4913
Winter_Garden_0-1-Webcam-R-045.png,Winter_Garden_0-1-Webcam-C-000.png,18.4304,0.4927
Winter_Garden_0-1-Webcam-R-046.png,Winter_Garden_0-1-Webcam-C-000.png,18.4006,0.4955
Winter_Garden_0-1-Webcam-R-047.png,Winter_Garden_0-1-Webcam-C-000.png,18.3092,0.4969
Winter_Garden_0-1-Webcam-R-048.png,Winter_Garden_0-1-Webcam-C-000.png,18.2834,0.4645
Winter_Garden_0-1-Webcam-R-049.png,Winter_Garden_0-1-Webcam-C-000.png,18.2396,0.4651
Winter_Garden_0-1-Webcam-R-050.png,Winter_Garden_0-1-Webcam-C-000.png,18.5366,0.4796
Winter_Garden_0-1-Webcam-R-051.png,Winter_Garden_0-1-Webcam-C-000.png,18.4942,0.4811
Winter_Garden_0-1-Webcam-R-052.png,Winter_Garden_0-1-Webcam-C-000.png,18.8513,0.489
Winter_Garden_0-1-Webcam-R-053.png,Winter_Garden_0-1-Webcam-C-000.png,18.486,0.4871
Winter_Garden_0-1-Webcam-R-054.png,Winter_Garden_0-1-Webcam-C-000.png,18.6137,0.4901
Winter_Garden_0-1-Webcam-R-055.png,Winter_Garden_0-1-Webcam-C-000.png,18.7336,0.4974
Winter_Garden_0-1-Webcam-R-056.png,Winter_Garden_0-1-Webcam-C-000.png,18.6401,0.4986
Winter_Garden_0-1-Webcam-R-057.png,Winter_Garden_0-1-Webcam-C-000.png,18.7138,0.5005
Winter_Garden_0-1-Webcam-R-058.png,Winter_Garden_0-1-Webcam-C-000.png,18.5421,0.4954
Winter_Garden_0-1-Webcam-R-059.png,Winter_Garden_0-1-Webcam-C-000.png,18.5693,0.493
Winter_Garden_0-1-Webcam-R-060.png,Winter_Garden_0-1-Webcam-C-000.png,18.6303,0.4938
Winter_Garden_0-1-Webcam-R-061.png,Winter_Garden_0-1-Webcam-C-000.png,18.3431,0.488
Winter_Garden_0-1-Webcam-R-062.png,Winter_Garden_0-1-Webcam-C-000.png,18.2159,0.4876
Winter_Garden_0-1-Webcam-R-063.png,Winter_Garden_0-1-Webcam-C-000.png,18.4364,0.4907
Winter_Garden_0-1-Webcam-R-064.png,Winter_Garden_0-1-Webcam-C-000.png,18.7017,0.4968
Winter_Garden_0-1-Webcam-R-065.png,Winter_Garden_0-1-Webcam-C-000.png,18.6191,0.4972
Winter_Garden_0-1-Webcam-R-066.png,Winter_Garden_0-1-Webcam-C-000.png,18.5907,0.4978
Winter_Garden_0-1-Webcam-R-067.png,Winter_Garden_0-1-Webcam-C-000.png,18.6941,0.5019
Winter_Garden_0-1-Webcam-R-068.png,Winter_Garden_0-1-Webcam-C-000.png,18.4227,0.4999
Winter_Garden_0-1-Webcam-R-069.png,Winter_Garden_0-1-Webcam-C-000.png,19.0356,0.51
Winter_Garden_0-1-Webcam-R-070.png,Winter_Garden_0-1-Webcam-C-000.png,18.99,0.5096
Winter_Garden_0-1-Webcam-R-071.png,Winter_Garden_0-1-Webcam-C-000.png,18.9546,0.5101
Winter_Garden_0-1-Webcam-R-072.png,Winter_Garden_0-1-Webcam-C-000.png,18.3835,0.4962
Winter_Garden_0-1-Webcam-R-073.png,Winter_Garden_0-1-Webcam-C-000.png,18.6812,0.5003
Winter_Garden_0-1-Webcam-R-074.png,Winter_Garden_0-1-Webcam-C-000.png,18.3093,0.4999
Winter_Garden_0-1-Webcam-R-075.png,Winter_Garden_0-1-Webcam-C-000.png,18.3073,0.5011
Winter_Garden_0-1-Webcam-R-076.png,Winter_Garden_0-1-Webcam-C-000.png,18.2639,0.5017
Winter_Garden_0-1-Webcam-R-077.png,Winter_Garden_0-1-Webcam-C-000.png,17.9143,0.4952
Winter_Garden_0-1-Webcam-R-078.png,Winter_Garden_0-1-Webcam-C-000.png,18.3137,0.5029
Winter_Garden_0-1-Webcam-R-079.png,Winter_Garden_0-1-Webcam-C-000.png,18.5373,0.5068
Winter_Garden_0-1-Webcam-R-080.png,Winter_Garden_0-1-Webcam-C-000.png,18.5279,0.5072
Winter_Garden_0-1-Webcam-R-081.png,Winter_Garden_0-1-Webcam-C-000.png,18.3974,0.4997
Winter_Garden_0-1-Webcam-R-082.png,Winter_Garden_0-1-Webcam-C-000.png,18.405,0.5005
Winter_Garden_0-1-Webcam-R-083.png,Winter_Garden_0-1-Webcam-C-000.png,18.4067,0.5047
Winter_Garden_0-1-Webcam-R-084.png,Winter_Garden_0-1-Webcam-C-000.png,18.5223,0.5038
Winter_Garden_0-1-Webcam-R-085.png,Winter_Garden_0-1-Webcam-C-000.png,18.3016,0.4946
Winter_Garden_0-1-Webcam-R-086.png,Winter_Garden_0-1-Webcam-C-000.png,18.6101,0.5004
Winter_Garden_0-1-Webcam-R-087.png,Winter_Garden_0-1-Webcam-C-000.png,18.5782,0.5023
Winter_Garden_0-1-Webcam-R-088.png,Winter_Garden_0-1-Webcam-C-000.png,18.3677,0.4977
Winter_Garden_0-1-Webcam-R-089.png,Winter_Garden_0-1-Webcam-C-000.png,18.5264,0.5021
Winter_Garden_0-1-Webcam-R-090.png,Winter_Garden_0-1-Webcam-C-000.png,18.2101,0.4988
Winter_Garden_0-1-Webcam-R-091.png,Winter_Garden_0-1-Webcam-C-000.png,18.5023,0.5015
Winter_Garden_0-1-Webcam-R-092.png,Winter_Garden_0-1-Webcam-C-000.png,18.4647,0.501
Winter_Garden_0-1-Webcam-R-093.png,Winter_Garden_0-1-Webcam-C-000.png,18.422,0.4997
Winter_Garden_0-1-Webcam-R-094.png,Winter_Garden_0-1-Webcam-C-000.png,18.6858,0.5098
Winter_Garden_0-1-Webcam-R-095.png,Winter_Garden_0-1-Webcam-C-000.png,18.3436,0.4997
Winter_Garden_0-1-Webcam-R-096.png,Winter_Garden_0-1-Webcam-C-000.png,18.4898,0.5064
Winter_Garden_0-1-Webcam-R-097.png,Winter_Garden_0-1-Webcam-C-000.png,18.4787,0.5076
Winter_Garden_0-1-Webcam-R-098.png,Winter_Garden_0-1-Webcam-C-000.png,18.5091,0.5106
Winter_Garden_0-1-Webcam-R-099.png,Winter_Garden_0-1-Webcam-C-000.png,18.6316,0.5133
Winter_Garden_0-1-Webcam-R-100.png,Winter_Garden_0-1-Webcam-C-000.png,18.629,0.5168
Winter_Garden_0-1-Webcam-R-101.png,Winter_Garden_0-1-Webcam-C-000.png,18.6131,0.5144
Winter_Garden_0-1-Webcam-R-102.png,Winter_Garden_0-1-Webcam-C-000.png,18.5175,0.5142
Winter_Garden_0-1-Webcam-R-103.png,Winter_Garden_0-1-Webcam-C-000.png,18.4458,0.5136
Winter_Garden_0-1-Webcam-R-104.png,Winter_Garden_0-1-Webcam-C-000.png,18.5942,0.5176
Winter_Garden_0-1-Webcam-R-105.png,Winter_Garden_0-1-Webcam-C-000.png,18.6535,0.5199
Winter_Garden_0-1-Webcam-R-106.png,Winter_Garden_0-1-Webcam-C-000.png,18.6191,0.5201
