# NDR-Restore Outdoor-Rain Evaluation Results,,,
,,,
# Model Information,,,
Model,NDR-Restore,,
Test Dataset,Outdoor-Rain,,
,,,
# Overall Metrics,,,
Total Images,9000,,
Average PSNR (dB),15.8696,,
Average SSIM,0.6363,,
,,,
# Per-Image Results,,,
Rainy Image Name,GT Name,PSNR (dB),SSIM
im_0364_s100_a06.png,im_0364.png,13.8113,0.7049
im_0364_s80_a04.png,im_0364.png,16.2021,0.6767
im_0364_s80_a05.png,im_0364.png,20.8003,0.5659
im_0364_s80_a06.png,im_0364.png,13.8735,0.5695
im_0364_s85_a04.png,im_0364.png,23.4201,0.6908
im_0364_s85_a05.png,im_0364.png,16.2769,0.6504
im_0364_s85_a06.png,im_0364.png,14.6119,0.5977
im_0364_s90_a04.png,im_0364.png,17.8009,0.7408
im_0364_s90_a05.png,im_0364.png,17.4887,0.6083
im_0364_s90_a06.png,im_0364.png,16.3243,0.5142
im_0364_s95_a04.png,im_0364.png,15.4831,0.5342
im_0364_s95_a05.png,im_0364.png,10.6842,0.4543
im_0364_s95_a06.png,im_0364.png,16.9904,0.6761
im_0365_s100_a04.png,im_0365.png,13.6306,0.6674
im_0365_s100_a05.png,im_0365.png,13.8789,0.6713
im_0365_s100_a06.png,im_0365.png,19.8564,0.7388
im_0365_s80_a04.png,im_0365.png,16.1109,0.6743
im_0365_s80_a05.png,im_0365.png,16.7572,0.7905
im_0365_s80_a06.png,im_0365.png,15.9016,0.7262
im_0365_s85_a04.png,im_0365.png,14.6095,0.6781
im_0365_s85_a05.png,im_0365.png,22.9086,0.7121
im_0365_s85_a06.png,im_0365.png,21.9828,0.7134
im_0365_s90_a04.png,im_0365.png,20.4359,0.6364
im_0365_s90_a05.png,im_0365.png,16.8274,0.6138
im_0365_s90_a06.png,im_0365.png,18.8115,0.5972
im_0365_s95_a04.png,im_0365.png,15.3881,0.5702
im_0365_s95_a05.png,im_0365.png,20.7479,0.6786
im_0365_s95_a06.png,im_0365.png,17.9717,0.7191
im_0366_s100_a04.png,im_0366.png,13.0482,0.5418
im_0366_s100_a05.png,im_0366.png,16.2632,0.5656
im_0366_s100_a06.png,im_0366.png,15.7959,0.7716
im_0366_s80_a04.png,im_0366.png,17.8254,0.6796
im_0366_s80_a05.png,im_0366.png,18.0066,0.6299
im_0366_s80_a06.png,im_0366.png,12.2602,0.5571
im_0366_s85_a04.png,im_0366.png,11.9224,0.5348
im_0366_s85_a05.png,im_0366.png,23.2882,0.7866
im_0366_s85_a06.png,im_0366.png,16.1623,0.6826
im_0366_s90_a04.png,im_0366.png,14.8094,0.5637
im_0366_s90_a05.png,im_0366.png,19.9857,0.653
im_0366_s90_a06.png,im_0366.png,14.906,0.6415
im_0366_s95_a04.png,im_0366.png,13.5833,0.5376
im_0366_s95_a05.png,im_0366.png,14.9503,0.6839
im_0366_s95_a06.png,im_0366.png,15.402,0.5495
im_0367_s100_a04.png,im_0367.png,11.451,0.6536
im_0367_s100_a05.png,im_0367.png,9.3533,0.4741
im_0367_s100_a06.png,im_0367.png,11.5708,0.5876
im_0367_s80_a04.png,im_0367.png,10.9429,0.6298
im_0367_s80_a05.png,im_0367.png,11.3104,0.6619
im_0367_s80_a06.png,im_0367.png,19.0739,0.7705
im_0367_s85_a04.png,im_0367.png,9.4093,0.462
im_0367_s85_a05.png,im_0367.png,10.1427,0.5979
im_0367_s85_a06.png,im_0367.png,11.8722,0.6132
im_0367_s90_a04.png,im_0367.png,12.2633,0.5952
im_0367_s90_a05.png,im_0367.png,8.2124,0.3508
im_0367_s90_a06.png,im_0367.png,8.9777,0.3947
im_0367_s95_a04.png,im_0367.png,9.1792,0.5463
im_0367_s95_a05.png,im_0367.png,10.5087,0.6159
im_0367_s95_a06.png,im_0367.png,11.5411,0.6212
im_0368_s100_a04.png,im_0368.png,17.3257,0.5506
im_0368_s100_a05.png,im_0368.png,15.2017,0.5819
im_0368_s100_a06.png,im_0368.png,14.5598,0.6311
im_0368_s80_a04.png,im_0368.png,22.3583,0.6752
im_0368_s80_a05.png,im_0368.png,16.3999,0.7096
im_0368_s80_a06.png,im_0368.png,23.536,0.6765
im_0368_s85_a04.png,im_0368.png,21.8407,0.6489
im_0368_s85_a05.png,im_0368.png,14.3463,0.5985
im_0368_s85_a06.png,im_0368.png,23.1846,0.634
im_0368_s90_a04.png,im_0368.png,17.7099,0.4794
im_0368_s90_a05.png,im_0368.png,14.9344,0.4401
im_0368_s90_a06.png,im_0368.png,18.9609,0.5792
im_0368_s95_a04.png,im_0368.png,15.5243,0.6324
im_0368_s95_a05.png,im_0368.png,21.7826,0.587
im_0368_s95_a06.png,im_0368.png,14.886,0.4853
im_0369_s100_a04.png,im_0369.png,14.1997,0.6097
im_0369_s100_a05.png,im_0369.png,19.1938,0.736
im_0369_s100_a06.png,im_0369.png,15.4732,0.7423
im_0369_s80_a04.png,im_0369.png,22.4386,0.6643
im_0369_s80_a05.png,im_0369.png,16.4688,0.5806
im_0369_s80_a06.png,im_0369.png,17.2309,0.7811
im_0369_s85_a04.png,im_0369.png,15.3774,0.6984
im_0369_s85_a05.png,im_0369.png,18.247,0.7203
im_0369_s85_a06.png,im_0369.png,16.2027,0.7795
im_0369_s90_a04.png,im_0369.png,18.4199,0.7556
im_0369_s90_a05.png,im_0369.png,22.1002,0.7119
im_0369_s90_a06.png,im_0369.png,16.2815,0.7641
im_0369_s95_a04.png,im_0369.png,25.1287,0.822
im_0369_s95_a05.png,im_0369.png,13.7931,0.6994
im_0369_s95_a06.png,im_0369.png,15.2436,0.5639
im_0370_s100_a04.png,im_0370.png,16.4981,0.7312
im_0370_s100_a05.png,im_0370.png,12.7454,0.7162
im_0370_s100_a06.png,im_0370.png,10.4079,0.649
im_0370_s80_a04.png,im_0370.png,8.867,0.5072
im_0370_s80_a05.png,im_0370.png,9.4651,0.525
im_0370_s80_a06.png,im_0370.png,9.8556,0.5243
im_0370_s85_a04.png,im_0370.png,9.565,0.5713
im_0370_s85_a05.png,im_0370.png,18.8213,0.7537
im_0370_s85_a06.png,im_0370.png,15.5416,0.5696
im_0370_s90_a04.png,im_0370.png,11.5482,0.5698
im_0370_s90_a05.png,im_0370.png,10.1666,0.585
im_0370_s90_a06.png,im_0370.png,17.6593,0.5893
im_0370_s95_a04.png,im_0370.png,20.9468,0.7789
im_0370_s95_a05.png,im_0370.png,11.3245,0.701
im_0370_s95_a06.png,im_0370.png,16.1516,0.7218
im_0371_s100_a04.png,im_0371.png,13.7165,0.6421
im_0371_s100_a05.png,im_0371.png,15.9847,0.6657
im_0371_s100_a06.png,im_0371.png,17.4583,0.5905
im_0371_s80_a04.png,im_0371.png,13.2068,0.6412
im_0371_s80_a05.png,im_0371.png,17.989,0.6159
im_0371_s80_a06.png,im_0371.png,14.3127,0.6163
im_0371_s85_a04.png,im_0371.png,17.9281,0.5466
im_0371_s85_a05.png,im_0371.png,14.6671,0.6215
im_0371_s85_a06.png,im_0371.png,15.7991,0.6128
im_0371_s90_a04.png,im_0371.png,17.165,0.7018
im_0371_s90_a05.png,im_0371.png,18.7264,0.5383
im_0371_s90_a06.png,im_0371.png,14.4837,0.5962
im_0371_s95_a04.png,im_0371.png,14.5502,0.5547
im_0371_s95_a05.png,im_0371.png,17.9294,0.6737
im_0371_s95_a06.png,im_0371.png,22.1138,0.692
im_0372_s100_a04.png,im_0372.png,17.8073,0.7196
im_0372_s100_a05.png,im_0372.png,17.8537,0.6231
im_0372_s100_a06.png,im_0372.png,17.0518,0.7286
im_0372_s80_a04.png,im_0372.png,17.7104,0.5983
im_0372_s80_a05.png,im_0372.png,14.7803,0.5097
im_0372_s80_a06.png,im_0372.png,14.3835,0.5449
im_0372_s85_a04.png,im_0372.png,21.1071,0.647
im_0372_s85_a05.png,im_0372.png,18.1504,0.5656
im_0372_s85_a06.png,im_0372.png,20.6368,0.7441
im_0372_s90_a04.png,im_0372.png,14.2339,0.653
im_0372_s90_a05.png,im_0372.png,19.0144,0.5927
im_0372_s90_a06.png,im_0372.png,22.0938,0.7013
im_0372_s95_a04.png,im_0372.png,23.2814,0.7894
im_0372_s95_a05.png,im_0372.png,13.0042,0.5665
im_0372_s95_a06.png,im_0372.png,20.668,0.621
im_0373_s100_a04.png,im_0373.png,15.9744,0.6344
im_0373_s100_a05.png,im_0373.png,15.4389,0.6288
im_0373_s100_a06.png,im_0373.png,14.3037,0.6141
im_0373_s80_a04.png,im_0373.png,13.2296,0.5911
im_0373_s80_a05.png,im_0373.png,12.7805,0.6709
im_0373_s80_a06.png,im_0373.png,13.1496,0.669
im_0373_s85_a04.png,im_0373.png,22.245,0.6908
im_0373_s85_a05.png,im_0373.png,17.4768,0.6435
im_0373_s85_a06.png,im_0373.png,11.9327,0.5375
im_0373_s90_a04.png,im_0373.png,19.3977,0.6528
im_0373_s90_a05.png,im_0373.png,11.275,0.5873
im_0373_s90_a06.png,im_0373.png,22.0714,0.7086
im_0373_s95_a04.png,im_0373.png,18.5049,0.6781
im_0373_s95_a05.png,im_0373.png,18.8928,0.6809
im_0373_s95_a06.png,im_0373.png,13.5591,0.5818
im_0374_s100_a04.png,im_0374.png,12.115,0.6835
im_0374_s100_a05.png,im_0374.png,14.1102,0.7073
im_0374_s100_a06.png,im_0374.png,21.7407,0.5703
im_0374_s80_a04.png,im_0374.png,12.1452,0.5965
im_0374_s80_a05.png,im_0374.png,13.6883,0.6442
im_0374_s80_a06.png,im_0374.png,20.8549,0.6841
im_0374_s85_a04.png,im_0374.png,12.3768,0.6556
im_0374_s85_a05.png,im_0374.png,18.2213,0.597
im_0374_s85_a06.png,im_0374.png,13.8803,0.5813
im_0374_s90_a04.png,im_0374.png,22.4469,0.6509
im_0374_s90_a05.png,im_0374.png,23.5349,0.6459
im_0374_s90_a06.png,im_0374.png,20.5881,0.6457
im_0374_s95_a04.png,im_0374.png,12.1671,0.5945
im_0374_s95_a05.png,im_0374.png,14.9588,0.662
im_0374_s95_a06.png,im_0374.png,12.4878,0.6279
im_0375_s100_a04.png,im_0375.png,10.2315,0.5852
im_0375_s100_a05.png,im_0375.png,12.0531,0.6447
im_0375_s100_a06.png,im_0375.png,14.2612,0.6139
im_0375_s80_a04.png,im_0375.png,13.9349,0.6049
im_0375_s80_a05.png,im_0375.png,15.3654,0.7841
im_0375_s80_a06.png,im_0375.png,12.2348,0.6645
im_0375_s85_a04.png,im_0375.png,11.4385,0.6477
im_0375_s85_a05.png,im_0375.png,12.8072,0.6466
im_0375_s85_a06.png,im_0375.png,13.7851,0.5859
im_0375_s90_a04.png,im_0375.png,12.7083,0.6613
im_0375_s90_a05.png,im_0375.png,13.3024,0.5855
im_0375_s90_a06.png,im_0375.png,11.3628,0.6636
im_0375_s95_a04.png,im_0375.png,11.3452,0.6538
im_0375_s95_a05.png,im_0375.png,14.8517,0.7004
im_0375_s95_a06.png,im_0375.png,15.7162,0.6718
im_0376_s100_a04.png,im_0376.png,22.7183,0.7803
im_0376_s100_a05.png,im_0376.png,18.3055,0.5736
im_0376_s100_a06.png,im_0376.png,22.2053,0.6632
im_0376_s80_a04.png,im_0376.png,20.9414,0.571
im_0376_s80_a05.png,im_0376.png,20.2119,0.7952
im_0376_s80_a06.png,im_0376.png,20.2914,0.6461
im_0376_s85_a04.png,im_0376.png,20.3928,0.5983
im_0376_s85_a05.png,im_0376.png,17.6933,0.7396
im_0376_s85_a06.png,im_0376.png,15.4901,0.7084
im_0376_s90_a04.png,im_0376.png,21.9295,0.7106
im_0376_s90_a05.png,im_0376.png,15.0167,0.5854
im_0376_s90_a06.png,im_0376.png,22.8032,0.8029
im_0376_s95_a04.png,im_0376.png,22.2606,0.8108
im_0376_s95_a05.png,im_0376.png,21.9185,0.8428
im_0376_s95_a06.png,im_0376.png,18.7592,0.7656
im_0377_s100_a04.png,im_0377.png,8.3455,0.4553
im_0377_s100_a05.png,im_0377.png,16.9167,0.6888
im_0377_s100_a06.png,im_0377.png,15.9913,0.7097
im_0377_s80_a04.png,im_0377.png,8.9687,0.6169
im_0377_s80_a05.png,im_0377.png,11.3128,0.6915
im_0377_s80_a06.png,im_0377.png,17.5506,0.6521
im_0377_s85_a04.png,im_0377.png,9.6828,0.5151
im_0377_s85_a05.png,im_0377.png,14.2799,0.7422
im_0377_s85_a06.png,im_0377.png,12.4784,0.7383
im_0377_s90_a04.png,im_0377.png,9.0901,0.4944
im_0377_s90_a05.png,im_0377.png,13.7358,0.7391
im_0377_s90_a06.png,im_0377.png,12.3227,0.5664
im_0377_s95_a04.png,im_0377.png,17.2029,0.623
im_0377_s95_a05.png,im_0377.png,7.9599,0.4449
im_0377_s95_a06.png,im_0377.png,9.1998,0.6344
im_0378_s100_a04.png,im_0378.png,18.6536,0.6952
im_0378_s100_a05.png,im_0378.png,16.3162,0.7578
im_0378_s100_a06.png,im_0378.png,20.6804,0.7066
im_0378_s80_a04.png,im_0378.png,15.4294,0.537
im_0378_s80_a05.png,im_0378.png,12.9832,0.6026
im_0378_s80_a06.png,im_0378.png,14.6932,0.6105
im_0378_s85_a04.png,im_0378.png,18.8464,0.7221
im_0378_s85_a05.png,im_0378.png,18.6072,0.6433
im_0378_s85_a06.png,im_0378.png,21.9492,0.6835
im_0378_s90_a04.png,im_0378.png,20.0452,0.5729
im_0378_s90_a05.png,im_0378.png,14.9576,0.6882
im_0378_s90_a06.png,im_0378.png,20.2301,0.725
im_0378_s95_a04.png,im_0378.png,13.0378,0.6051
im_0378_s95_a05.png,im_0378.png,16.7759,0.7084
im_0378_s95_a06.png,im_0378.png,15.0698,0.6463
im_0379_s100_a04.png,im_0379.png,15.9159,0.6933
im_0379_s100_a05.png,im_0379.png,14.014,0.6749
im_0379_s100_a06.png,im_0379.png,15.5665,0.6826
im_0379_s80_a04.png,im_0379.png,15.7312,0.6959
im_0379_s80_a05.png,im_0379.png,15.6142,0.7184
im_0379_s80_a06.png,im_0379.png,22.8898,0.7351
im_0379_s85_a04.png,im_0379.png,16.3408,0.6961
im_0379_s85_a05.png,im_0379.png,15.4249,0.5999
im_0379_s85_a06.png,im_0379.png,14.3558,0.7268
im_0379_s90_a04.png,im_0379.png,14.1425,0.5737
im_0379_s90_a05.png,im_0379.png,22.4481,0.6991
im_0379_s90_a06.png,im_0379.png,18.5832,0.5444
im_0379_s95_a04.png,im_0379.png,23.5442,0.7367
im_0379_s95_a05.png,im_0379.png,15.915,0.6888
im_0379_s95_a06.png,im_0379.png,13.6563,0.6732
im_0380_s100_a04.png,im_0380.png,18.806,0.641
im_0380_s100_a05.png,im_0380.png,11.5018,0.6797
im_0380_s100_a06.png,im_0380.png,15.4437,0.6424
im_0380_s80_a04.png,im_0380.png,9.1651,0.4545
im_0380_s80_a05.png,im_0380.png,12.6141,0.5857
im_0380_s80_a06.png,im_0380.png,10.3107,0.4828
im_0380_s85_a04.png,im_0380.png,11.2028,0.6657
im_0380_s85_a05.png,im_0380.png,10.1334,0.5935
im_0380_s85_a06.png,im_0380.png,9.3663,0.4208
im_0380_s90_a04.png,im_0380.png,13.3127,0.6207
im_0380_s90_a05.png,im_0380.png,21.8371,0.7788
im_0380_s90_a06.png,im_0380.png,8.5686,0.4086
im_0380_s95_a04.png,im_0380.png,9.9047,0.5526
im_0380_s95_a05.png,im_0380.png,11.8601,0.5373
im_0380_s95_a06.png,im_0380.png,12.1111,0.7156
im_0381_s100_a04.png,im_0381.png,12.9025,0.6661
im_0381_s100_a05.png,im_0381.png,12.4775,0.6972
im_0381_s100_a06.png,im_0381.png,19.1829,0.7216
im_0381_s80_a04.png,im_0381.png,16.3321,0.6309
im_0381_s80_a05.png,im_0381.png,20.8849,0.7775
im_0381_s80_a06.png,im_0381.png,16.625,0.6599
im_0381_s85_a04.png,im_0381.png,24.116,0.6826
im_0381_s85_a05.png,im_0381.png,14.1375,0.6154
im_0381_s85_a06.png,im_0381.png,20.8011,0.6388
im_0381_s90_a04.png,im_0381.png,15.8177,0.7349
im_0381_s90_a05.png,im_0381.png,16.5171,0.5456
im_0381_s90_a06.png,im_0381.png,22.4229,0.6393
im_0381_s95_a04.png,im_0381.png,15.2649,0.6903
im_0381_s95_a05.png,im_0381.png,14.3515,0.7414
im_0381_s95_a06.png,im_0381.png,22.1023,0.7675
im_0382_s100_a04.png,im_0382.png,10.4575,0.6552
im_0382_s100_a05.png,im_0382.png,12.2268,0.718
im_0382_s100_a06.png,im_0382.png,13.4492,0.6078
im_0382_s80_a04.png,im_0382.png,10.3892,0.5637
im_0382_s80_a05.png,im_0382.png,13.8797,0.5387
im_0382_s80_a06.png,im_0382.png,8.8887,0.4846
im_0382_s85_a04.png,im_0382.png,9.6252,0.6323
im_0382_s85_a05.png,im_0382.png,14.6645,0.6848
im_0382_s85_a06.png,im_0382.png,9.5137,0.5931
im_0382_s90_a04.png,im_0382.png,13.5505,0.5954
im_0382_s90_a05.png,im_0382.png,10.0971,0.5736
im_0382_s90_a06.png,im_0382.png,8.6912,0.5443
im_0382_s95_a04.png,im_0382.png,11.1554,0.5817
im_0382_s95_a05.png,im_0382.png,9.954,0.5545
im_0382_s95_a06.png,im_0382.png,9.3948,0.5703
im_0383_s100_a04.png,im_0383.png,19.3623,0.7575
im_0383_s100_a05.png,im_0383.png,18.6401,0.8374
im_0383_s100_a06.png,im_0383.png,20.1448,0.6898
im_0383_s80_a04.png,im_0383.png,14.1853,0.6065
im_0383_s80_a05.png,im_0383.png,25.7381,0.8136
im_0383_s80_a06.png,im_0383.png,17.4224,0.7084
im_0383_s85_a04.png,im_0383.png,16.3442,0.6352
im_0383_s85_a05.png,im_0383.png,14.4458,0.7057
im_0383_s85_a06.png,im_0383.png,16.5306,0.5944
im_0383_s90_a04.png,im_0383.png,17.1277,0.7213
im_0383_s90_a05.png,im_0383.png,18.9797,0.6238
im_0383_s90_a06.png,im_0383.png,15.799,0.7355
im_0383_s95_a04.png,im_0383.png,16.9559,0.7511
im_0383_s95_a05.png,im_0383.png,15.9428,0.7247
im_0383_s95_a06.png,im_0383.png,20.9241,0.6255
im_0384_s100_a04.png,im_0384.png,22.3977,0.718
im_0384_s100_a05.png,im_0384.png,14.1343,0.7236
im_0384_s100_a06.png,im_0384.png,18.3397,0.8507
im_0384_s80_a04.png,im_0384.png,20.059,0.6219
im_0384_s80_a05.png,im_0384.png,19.5455,0.566
im_0384_s80_a06.png,im_0384.png,14.4407,0.716
im_0384_s85_a04.png,im_0384.png,13.9362,0.6257
im_0384_s85_a05.png,im_0384.png,14.5073,0.5642
im_0384_s85_a06.png,im_0384.png,16.62,0.7203
im_0384_s90_a04.png,im_0384.png,17.6232,0.6568
im_0384_s90_a05.png,im_0384.png,17.3686,0.5628
im_0384_s90_a06.png,im_0384.png,13.799,0.5698
im_0384_s95_a04.png,im_0384.png,20.706,0.7925
im_0384_s95_a05.png,im_0384.png,17.4332,0.7594
im_0384_s95_a06.png,im_0384.png,16.6188,0.7655
im_0385_s100_a04.png,im_0385.png,13.1066,0.5236
im_0385_s100_a05.png,im_0385.png,16.3002,0.5784
im_0385_s100_a06.png,im_0385.png,13.7231,0.5732
im_0385_s80_a04.png,im_0385.png,18.3377,0.7306
im_0385_s80_a05.png,im_0385.png,15.0406,0.7447
im_0385_s80_a06.png,im_0385.png,16.3528,0.7714
im_0385_s85_a04.png,im_0385.png,13.9443,0.6961
im_0385_s85_a05.png,im_0385.png,12.9687,0.7166
im_0385_s85_a06.png,im_0385.png,11.8117,0.4939
im_0385_s90_a04.png,im_0385.png,19.9874,0.6151
im_0385_s90_a05.png,im_0385.png,19.4808,0.656
im_0385_s90_a06.png,im_0385.png,19.424,0.5458
im_0385_s95_a04.png,im_0385.png,11.4438,0.4831
im_0385_s95_a05.png,im_0385.png,18.4506,0.6023
im_0385_s95_a06.png,im_0385.png,17.8169,0.5675
im_0386_s100_a04.png,im_0386.png,24.1972,0.8086
im_0386_s100_a05.png,im_0386.png,11.6555,0.5079
im_0386_s100_a06.png,im_0386.png,13.61,0.5921
im_0386_s80_a04.png,im_0386.png,11.5315,0.5105
im_0386_s80_a05.png,im_0386.png,21.7824,0.6926
im_0386_s80_a06.png,im_0386.png,11.9815,0.4486
im_0386_s85_a04.png,im_0386.png,12.9037,0.5268
im_0386_s85_a05.png,im_0386.png,12.436,0.4794
im_0386_s85_a06.png,im_0386.png,13.8331,0.647
im_0386_s90_a04.png,im_0386.png,16.0133,0.4876
im_0386_s90_a05.png,im_0386.png,14.2842,0.6302
im_0386_s90_a06.png,im_0386.png,21.9152,0.7244
im_0386_s95_a04.png,im_0386.png,13.1066,0.6223
im_0386_s95_a05.png,im_0386.png,17.2331,0.6427
im_0386_s95_a06.png,im_0386.png,17.43,0.7176
im_0387_s100_a04.png,im_0387.png,17.3698,0.6284
im_0387_s100_a05.png,im_0387.png,20.9566,0.6199
im_0387_s100_a06.png,im_0387.png,19.5052,0.7411
im_0387_s80_a04.png,im_0387.png,23.2159,0.7757
im_0387_s80_a05.png,im_0387.png,16.5834,0.7289
im_0387_s80_a06.png,im_0387.png,19.9464,0.5702
im_0387_s85_a04.png,im_0387.png,15.2132,0.5433
im_0387_s85_a05.png,im_0387.png,21.5642,0.6965
im_0387_s85_a06.png,im_0387.png,22.3709,0.7035
im_0387_s90_a04.png,im_0387.png,19.0002,0.4972
im_0387_s90_a05.png,im_0387.png,17.4981,0.5738
im_0387_s90_a06.png,im_0387.png,17.9888,0.5631
im_0387_s95_a04.png,im_0387.png,20.6362,0.7161
im_0387_s95_a05.png,im_0387.png,18.1905,0.65
im_0387_s95_a06.png,im_0387.png,18.9841,0.7549
im_0388_s100_a04.png,im_0388.png,21.4686,0.6782
im_0388_s100_a05.png,im_0388.png,20.8246,0.5405
im_0388_s100_a06.png,im_0388.png,20.8022,0.6421
im_0388_s80_a04.png,im_0388.png,20.9541,0.611
im_0388_s80_a05.png,im_0388.png,17.6333,0.7048
im_0388_s80_a06.png,im_0388.png,19.8096,0.6322
im_0388_s85_a04.png,im_0388.png,19.4416,0.5348
im_0388_s85_a05.png,im_0388.png,17.8416,0.6076
im_0388_s85_a06.png,im_0388.png,25.9906,0.7946
im_0388_s90_a04.png,im_0388.png,17.2322,0.4911
im_0388_s90_a05.png,im_0388.png,21.8376,0.6502
im_0388_s90_a06.png,im_0388.png,27.4555,0.798
im_0388_s95_a04.png,im_0388.png,22.191,0.6462
im_0388_s95_a05.png,im_0388.png,21.3272,0.6948
im_0388_s95_a06.png,im_0388.png,16.5899,0.6643
im_0389_s100_a04.png,im_0389.png,9.4998,0.5029
im_0389_s100_a05.png,im_0389.png,9.592,0.4279
im_0389_s100_a06.png,im_0389.png,14.2763,0.6985
im_0389_s80_a04.png,im_0389.png,10.2469,0.4605
im_0389_s80_a05.png,im_0389.png,8.7021,0.3619
im_0389_s80_a06.png,im_0389.png,10.3915,0.4871
im_0389_s85_a04.png,im_0389.png,9.798,0.4147
im_0389_s85_a05.png,im_0389.png,16.8738,0.5962
im_0389_s85_a06.png,im_0389.png,15.5101,0.6569
im_0389_s90_a04.png,im_0389.png,12.2761,0.6335
im_0389_s90_a05.png,im_0389.png,11.9558,0.4995
im_0389_s90_a06.png,im_0389.png,11.1294,0.487
im_0389_s95_a04.png,im_0389.png,11.5318,0.5357
im_0389_s95_a05.png,im_0389.png,11.7029,0.6084
im_0389_s95_a06.png,im_0389.png,9.7334,0.5011
im_0390_s100_a04.png,im_0390.png,16.0882,0.6689
im_0390_s100_a05.png,im_0390.png,14.486,0.686
im_0390_s100_a06.png,im_0390.png,17.0754,0.7929
im_0390_s80_a04.png,im_0390.png,14.9702,0.6026
im_0390_s80_a05.png,im_0390.png,20.433,0.5242
im_0390_s80_a06.png,im_0390.png,18.4716,0.6163
im_0390_s85_a04.png,im_0390.png,17.4301,0.7494
im_0390_s85_a05.png,im_0390.png,24.5266,0.7683
im_0390_s85_a06.png,im_0390.png,15.088,0.5764
im_0390_s90_a04.png,im_0390.png,16.1,0.4954
im_0390_s90_a05.png,im_0390.png,14.2231,0.6366
im_0390_s90_a06.png,im_0390.png,17.2736,0.701
im_0390_s95_a04.png,im_0390.png,14.7016,0.6747
im_0390_s95_a05.png,im_0390.png,22.0535,0.6417
im_0390_s95_a06.png,im_0390.png,13.5183,0.5042
im_0391_s100_a04.png,im_0391.png,16.918,0.6871
im_0391_s100_a05.png,im_0391.png,13.1237,0.6604
im_0391_s100_a06.png,im_0391.png,12.17,0.5193
im_0391_s80_a04.png,im_0391.png,17.8382,0.5522
im_0391_s80_a05.png,im_0391.png,17.1733,0.7314
im_0391_s80_a06.png,im_0391.png,15.8788,0.5231
im_0391_s85_a04.png,im_0391.png,14.1097,0.5898
im_0391_s85_a05.png,im_0391.png,14.8313,0.6089
im_0391_s85_a06.png,im_0391.png,12.3738,0.4531
im_0391_s90_a04.png,im_0391.png,14.6615,0.5891
im_0391_s90_a05.png,im_0391.png,14.5674,0.618
im_0391_s90_a06.png,im_0391.png,15.7575,0.6808
im_0391_s95_a04.png,im_0391.png,11.9178,0.6243
im_0391_s95_a05.png,im_0391.png,16.5493,0.4999
im_0391_s95_a06.png,im_0391.png,13.5719,0.6258
im_0392_s100_a04.png,im_0392.png,15.0035,0.6919
im_0392_s100_a05.png,im_0392.png,17.9041,0.5762
im_0392_s100_a06.png,im_0392.png,18.0029,0.6199
im_0392_s80_a04.png,im_0392.png,19.1255,0.7244
im_0392_s80_a05.png,im_0392.png,16.7459,0.5417
im_0392_s80_a06.png,im_0392.png,21.4991,0.8182
im_0392_s85_a04.png,im_0392.png,18.9044,0.6533
im_0392_s85_a05.png,im_0392.png,16.9463,0.67
im_0392_s85_a06.png,im_0392.png,23.6945,0.7761
im_0392_s90_a04.png,im_0392.png,16.0147,0.6892
im_0392_s90_a05.png,im_0392.png,18.9886,0.5591
im_0392_s90_a06.png,im_0392.png,18.428,0.6308
im_0392_s95_a04.png,im_0392.png,17.7018,0.6705
im_0392_s95_a05.png,im_0392.png,16.3794,0.631
im_0392_s95_a06.png,im_0392.png,22.6833,0.7608
im_0393_s100_a04.png,im_0393.png,16.378,0.7036
im_0393_s100_a05.png,im_0393.png,19.016,0.6726
im_0393_s100_a06.png,im_0393.png,16.05,0.6396
im_0393_s80_a04.png,im_0393.png,15.3393,0.681
im_0393_s80_a05.png,im_0393.png,15.6221,0.7032
im_0393_s80_a06.png,im_0393.png,17.797,0.7285
im_0393_s85_a04.png,im_0393.png,17.219,0.6853
im_0393_s85_a05.png,im_0393.png,13.2026,0.6397
im_0393_s85_a06.png,im_0393.png,16.2712,0.6564
im_0393_s90_a04.png,im_0393.png,20.6686,0.7172
im_0393_s90_a05.png,im_0393.png,19.9769,0.6768
im_0393_s90_a06.png,im_0393.png,18.9678,0.6634
im_0393_s95_a04.png,im_0393.png,20.1792,0.711
im_0393_s95_a05.png,im_0393.png,18.6527,0.6849
im_0393_s95_a06.png,im_0393.png,24.2259,0.8177
im_0394_s100_a04.png,im_0394.png,21.4351,0.7585
im_0394_s100_a05.png,im_0394.png,18.1785,0.5676
im_0394_s100_a06.png,im_0394.png,17.2405,0.5449
im_0394_s80_a04.png,im_0394.png,17.4904,0.6701
im_0394_s80_a05.png,im_0394.png,15.0625,0.7593
im_0394_s80_a06.png,im_0394.png,19.9996,0.7118
im_0394_s85_a04.png,im_0394.png,16.4066,0.7409
im_0394_s85_a05.png,im_0394.png,18.279,0.6319
im_0394_s85_a06.png,im_0394.png,14.5982,0.7543
im_0394_s90_a04.png,im_0394.png,24.1966,0.7262
im_0394_s90_a05.png,im_0394.png,17.8624,0.5696
im_0394_s90_a06.png,im_0394.png,15.2105,0.5944
im_0394_s95_a04.png,im_0394.png,15.8311,0.6511
im_0394_s95_a05.png,im_0394.png,15.9273,0.6754
im_0394_s95_a06.png,im_0394.png,17.1071,0.7583
