# Outdoor-Rain Evaluation Results
# Generated:,2026-02-22 01:49:40
# Note: GT images resized to match result dimensions

# Model Information
Model,UNet_RLP_RPIM
Test Dataset,Outdoor-Rain
Results Directory,./experiments/deraining/GTRain/UNet_RLP_RPIM_/results\UNet_RLP_RPIM\Outdoor-Rain
GT Directory,./data/Outdoor/gt

# Overall Metrics
Total Images,9000
Processed Images,9000
Failed Images,0
Average PSNR (dB),15.7293
Average SSIM,0.6052

# Per-Image Results
Image Name,PSNR (dB),SSIM
im_0125_s85_a05.png,17.6170,0.5557
im_0125_s85_a06.png,17.6392,0.6232
im_0125_s90_a04.png,16.4893,0.5100
im_0125_s90_a05.png,16.8173,0.6244
im_0125_s90_a06.png,18.3714,0.5855
im_0125_s95_a04.png,12.0247,0.5971
im_0125_s95_a05.png,16.9863,0.5623
im_0125_s95_a06.png,14.1469,0.5928
im_0126_s100_a04.png,13.6722,0.6084
im_0126_s100_a05.png,11.0195,0.5627
im_0126_s100_a06.png,11.4604,0.5939
im_0126_s80_a04.png,11.1404,0.5441
im_0126_s80_a05.png,10.5342,0.5402
im_0126_s80_a06.png,11.2699,0.5977
im_0126_s85_a04.png,13.8933,0.6180
im_0126_s85_a05.png,9.9419,0.5910
im_0126_s85_a06.png,11.7207,0.5497
im_0126_s90_a04.png,13.7335,0.5705
im_0126_s90_a05.png,9.8110,0.5273
im_0126_s90_a06.png,9.3287,0.5053
im_0126_s95_a04.png,13.7587,0.6322
im_0126_s95_a05.png,12.4470,0.5751
im_0126_s95_a06.png,12.8781,0.5917
im_0127_s100_a04.png,13.3037,0.5577
im_0127_s100_a05.png,11.0185,0.4274
im_0127_s100_a06.png,12.8873,0.4948
im_0127_s80_a04.png,14.1703,0.5722
im_0127_s80_a05.png,9.9301,0.3985
im_0127_s80_a06.png,12.1761,0.4727
im_0127_s85_a04.png,8.9669,0.3651
im_0127_s85_a05.png,17.9670,0.6335
im_0127_s85_a06.png,12.5584,0.4702
im_0127_s90_a04.png,12.4513,0.5025
im_0127_s90_a05.png,12.0763,0.3792
im_0127_s90_a06.png,14.8163,0.5134
im_0127_s95_a04.png,13.1149,0.5147
im_0127_s95_a05.png,12.6103,0.4631
im_0127_s95_a06.png,17.9143,0.7022
im_0128_s100_a04.png,18.3208,0.6778
im_0128_s100_a05.png,16.5462,0.5812
im_0128_s100_a06.png,17.2667,0.6454
im_0128_s80_a04.png,18.1772,0.5623
im_0128_s80_a05.png,17.6897,0.7037
im_0128_s80_a06.png,17.2934,0.6343
im_0128_s85_a04.png,18.1920,0.6476
im_0128_s85_a05.png,17.5927,0.6843
im_0128_s85_a06.png,17.1022,0.6480
im_0128_s90_a04.png,16.7538,0.5258
im_0128_s90_a05.png,18.3567,0.6839
im_0128_s90_a06.png,16.4586,0.6099
im_0128_s95_a04.png,17.1409,0.6771
im_0128_s95_a05.png,12.0508,0.6432
im_0128_s95_a06.png,17.4003,0.7026
im_0129_s100_a04.png,18.5907,0.6094
im_0129_s100_a05.png,18.7223,0.5520
im_0129_s100_a06.png,17.9734,0.5391
im_0129_s80_a04.png,17.9768,0.5432
im_0129_s80_a05.png,18.0191,0.5981
im_0129_s80_a06.png,18.5031,0.5333
im_0129_s85_a04.png,16.3847,0.6150
im_0129_s85_a05.png,15.0059,0.5091
im_0129_s85_a06.png,9.9600,0.4120
im_0129_s90_a04.png,17.5214,0.5322
im_0129_s90_a05.png,18.2272,0.6015
im_0129_s90_a06.png,17.0025,0.4807
im_0129_s95_a04.png,15.8806,0.5209
im_0129_s95_a05.png,18.6445,0.6201
im_0129_s95_a06.png,17.2373,0.6042
im_0130_s100_a04.png,16.0646,0.5594
im_0130_s100_a05.png,10.0486,0.4673
im_0130_s100_a06.png,8.0807,0.3826
im_0130_s80_a04.png,14.0534,0.5441
im_0130_s80_a05.png,12.6254,0.5796
im_0130_s80_a06.png,14.5990,0.5852
im_0130_s85_a04.png,16.4204,0.6147
im_0130_s85_a05.png,14.9833,0.4984
im_0130_s85_a06.png,9.8795,0.5538
im_0130_s90_a04.png,13.6012,0.5645
im_0130_s90_a05.png,15.6301,0.5647
im_0130_s90_a06.png,15.4599,0.5927
im_0130_s95_a04.png,15.5139,0.5789
im_0130_s95_a05.png,16.1797,0.6173
im_0130_s95_a06.png,14.6410,0.5672
im_0131_s100_a04.png,16.8523,0.6703
im_0131_s100_a05.png,13.2971,0.5884
im_0131_s100_a06.png,16.2736,0.6080
im_0131_s80_a04.png,14.2478,0.6310
im_0131_s80_a05.png,14.6759,0.6377
im_0131_s80_a06.png,14.9944,0.6599
im_0131_s85_a04.png,16.1486,0.5986
im_0131_s85_a05.png,13.3371,0.5440
im_0131_s85_a06.png,15.5153,0.5145
im_0131_s90_a04.png,17.3413,0.5847
im_0131_s90_a05.png,17.8854,0.6576
im_0131_s90_a06.png,18.9821,0.6297
im_0131_s95_a04.png,15.7110,0.5103
im_0131_s95_a05.png,14.1502,0.5920
im_0131_s95_a06.png,15.3075,0.5211
im_0132_s100_a04.png,20.5197,0.6732
im_0132_s100_a05.png,12.3896,0.5437
im_0132_s100_a06.png,17.3669,0.6225
im_0132_s80_a04.png,19.0779,0.6521
im_0132_s80_a05.png,17.6629,0.5494
im_0132_s80_a06.png,10.5270,0.5240
im_0132_s85_a04.png,17.2685,0.6538
im_0132_s85_a05.png,17.6102,0.5865
im_0132_s85_a06.png,18.4079,0.5508
im_0132_s90_a04.png,15.7018,0.5750
im_0132_s90_a05.png,17.9525,0.6354
im_0132_s90_a06.png,14.9034,0.5525
im_0132_s95_a04.png,13.7024,0.5051
im_0132_s95_a05.png,16.9248,0.6180
im_0132_s95_a06.png,16.2466,0.5308
im_0133_s100_a04.png,13.8313,0.5099
im_0133_s100_a05.png,9.8351,0.4330
im_0133_s100_a06.png,14.2551,0.5665
im_0133_s80_a04.png,16.6120,0.6724
im_0133_s80_a05.png,16.5797,0.5621
im_0133_s80_a06.png,12.9320,0.6115
im_0133_s85_a04.png,13.7772,0.5958
im_0133_s85_a05.png,16.3329,0.5863
im_0133_s85_a06.png,12.8823,0.5734
im_0133_s90_a04.png,12.9671,0.4317
im_0133_s90_a05.png,16.1367,0.6383
im_0133_s90_a06.png,17.5530,0.6881
im_0133_s95_a04.png,10.5276,0.4650
im_0133_s95_a05.png,13.1694,0.4959
im_0133_s95_a06.png,17.7164,0.6548
im_0134_s100_a04.png,14.8293,0.7090
im_0134_s100_a05.png,15.7216,0.6843
im_0134_s100_a06.png,17.2296,0.6697
im_0134_s80_a04.png,15.2939,0.7138
im_0134_s80_a05.png,15.9099,0.7380
im_0134_s80_a06.png,19.7450,0.7527
im_0134_s85_a04.png,16.1906,0.6681
im_0134_s85_a05.png,15.9822,0.7575
im_0134_s85_a06.png,17.7787,0.7604
im_0134_s90_a04.png,19.6277,0.7340
im_0134_s90_a05.png,18.1601,0.7127
im_0134_s90_a06.png,19.5752,0.7336
im_0134_s95_a04.png,19.3211,0.7099
im_0134_s95_a05.png,17.1522,0.7195
im_0134_s95_a06.png,18.8158,0.7213
im_0135_s100_a04.png,17.1734,0.6752
im_0135_s100_a05.png,14.8560,0.6673
im_0135_s100_a06.png,11.8964,0.5603
im_0135_s80_a04.png,15.2573,0.6084
im_0135_s80_a05.png,14.2584,0.6400
im_0135_s80_a06.png,16.1285,0.5859
im_0135_s85_a04.png,16.5976,0.7057
im_0135_s85_a05.png,16.2089,0.6378
im_0135_s85_a06.png,16.6760,0.6537
im_0135_s90_a04.png,16.3345,0.6411
im_0135_s90_a05.png,15.8505,0.5786
im_0135_s90_a06.png,15.6006,0.5230
im_0135_s95_a04.png,13.9770,0.5882
im_0135_s95_a05.png,15.6364,0.6187
im_0135_s95_a06.png,16.2186,0.6540
im_0136_s100_a04.png,17.8845,0.7670
im_0136_s100_a05.png,15.5230,0.6180
im_0136_s100_a06.png,15.5454,0.6135
im_0136_s80_a04.png,17.6838,0.5908
im_0136_s80_a05.png,16.2089,0.6724
im_0136_s80_a06.png,18.8302,0.6321
im_0136_s85_a04.png,14.7521,0.6148
im_0136_s85_a05.png,15.3818,0.6071
im_0136_s85_a06.png,18.2379,0.7650
im_0136_s90_a04.png,15.6396,0.5690
im_0136_s90_a05.png,18.8916,0.6714
im_0136_s90_a06.png,18.2839,0.6393
im_0136_s95_a04.png,12.5805,0.5465
im_0136_s95_a05.png,19.2566,0.7642
im_0136_s95_a06.png,18.4191,0.7256
im_0137_s100_a04.png,19.2592,0.7124
im_0137_s100_a05.png,9.6043,0.5121
im_0137_s100_a06.png,19.3161,0.6213
im_0137_s80_a04.png,11.0978,0.5897
im_0137_s80_a05.png,17.6843,0.6138
im_0137_s80_a06.png,18.4697,0.7228
im_0137_s85_a04.png,14.1996,0.5551
im_0137_s85_a05.png,18.2788,0.7093
im_0137_s85_a06.png,15.4233,0.5463
im_0137_s90_a04.png,16.6555,0.5317
im_0137_s90_a05.png,18.6226,0.6272
im_0137_s90_a06.png,15.9540,0.4604
im_0137_s95_a04.png,18.5822,0.6993
im_0137_s95_a05.png,11.9188,0.5524
im_0137_s95_a06.png,10.9056,0.5724
im_0138_s100_a04.png,12.7561,0.6578
im_0138_s100_a05.png,13.2940,0.6058
im_0138_s100_a06.png,14.6251,0.6756
im_0138_s80_a04.png,11.8087,0.5392
im_0138_s80_a05.png,15.8647,0.6921
im_0138_s80_a06.png,16.0087,0.7112
im_0138_s85_a04.png,10.9983,0.5618
im_0138_s85_a05.png,10.8651,0.6198
im_0138_s85_a06.png,11.1465,0.6582
im_0138_s90_a04.png,12.6807,0.6148
im_0138_s90_a05.png,13.4243,0.5795
im_0138_s90_a06.png,13.0106,0.6111
im_0138_s95_a04.png,14.2583,0.5751
im_0138_s95_a05.png,12.7675,0.6444
im_0138_s95_a06.png,15.4469,0.6061
im_0139_s100_a04.png,12.8563,0.5488
im_0139_s100_a05.png,18.0955,0.6405
im_0139_s100_a06.png,18.1924,0.5902
im_0139_s80_a04.png,17.9091,0.6146
im_0139_s80_a05.png,18.1932,0.6784
im_0139_s80_a06.png,19.2014,0.7051
im_0139_s85_a04.png,17.8652,0.6671
im_0139_s85_a05.png,18.4142,0.6667
im_0139_s85_a06.png,17.2358,0.6976
im_0139_s90_a04.png,17.9139,0.5715
im_0139_s90_a05.png,17.9409,0.6411
im_0139_s90_a06.png,17.7247,0.5520
im_0139_s95_a04.png,16.4466,0.6180
im_0139_s95_a05.png,17.7834,0.6432
im_0139_s95_a06.png,17.0786,0.6485
im_0140_s100_a04.png,13.9506,0.6539
im_0140_s100_a05.png,13.0028,0.6461
im_0140_s100_a06.png,12.1676,0.6447
im_0140_s80_a04.png,9.8203,0.6257
im_0140_s80_a05.png,9.9215,0.6349
im_0140_s80_a06.png,9.7622,0.6776
im_0140_s85_a04.png,8.0798,0.5454
im_0140_s85_a05.png,14.9601,0.6856
im_0140_s85_a06.png,12.4564,0.6713
im_0140_s90_a04.png,16.8252,0.7061
im_0140_s90_a05.png,12.2435,0.6562
im_0140_s90_a06.png,10.0885,0.6129
im_0140_s95_a04.png,14.5245,0.6937
im_0140_s95_a05.png,10.0738,0.6016
im_0140_s95_a06.png,11.5787,0.6192
im_0141_s100_a04.png,16.9281,0.6689
im_0141_s100_a05.png,15.6867,0.6762
im_0141_s100_a06.png,16.0560,0.6782
im_0141_s80_a04.png,17.4897,0.7100
im_0141_s80_a05.png,16.5675,0.7393
im_0141_s80_a06.png,17.2769,0.7278
im_0141_s85_a04.png,17.4324,0.7109
im_0141_s85_a05.png,16.4234,0.7215
im_0141_s85_a06.png,16.0480,0.7445
im_0141_s90_a04.png,17.5237,0.7094
im_0141_s90_a05.png,15.5525,0.6229
im_0141_s90_a06.png,16.1701,0.6036
im_0141_s95_a04.png,16.7341,0.6823
im_0141_s95_a05.png,15.9545,0.5994
im_0141_s95_a06.png,16.7785,0.6996
im_0142_s100_a04.png,19.1686,0.6196
im_0142_s100_a05.png,14.2585,0.5589
im_0142_s100_a06.png,17.4748,0.5984
im_0142_s80_a04.png,16.7584,0.5122
im_0142_s80_a05.png,11.4640,0.4813
im_0142_s80_a06.png,10.7057,0.5410
im_0142_s85_a04.png,17.9610,0.6422
im_0142_s85_a05.png,17.5381,0.5644
im_0142_s85_a06.png,17.0324,0.5135
im_0142_s90_a04.png,17.9388,0.5507
im_0142_s90_a05.png,17.1374,0.5954
im_0142_s90_a06.png,18.4392,0.6023
im_0142_s95_a04.png,16.3107,0.5371
im_0142_s95_a05.png,17.3176,0.5364
im_0142_s95_a06.png,17.3571,0.6200
im_0143_s100_a04.png,16.0471,0.6474
im_0143_s100_a05.png,9.0326,0.5545
im_0143_s100_a06.png,16.7135,0.6727
im_0143_s80_a04.png,12.2856,0.5846
im_0143_s80_a05.png,9.2380,0.5786
im_0143_s80_a06.png,14.0446,0.6498
im_0143_s85_a04.png,15.4350,0.6673
im_0143_s85_a05.png,15.4412,0.6616
im_0143_s85_a06.png,16.5487,0.6931
im_0143_s90_a04.png,15.7695,0.6007
im_0143_s90_a05.png,15.7961,0.6254
im_0143_s90_a06.png,7.5860,0.5303
im_0143_s95_a04.png,16.7296,0.6630
im_0143_s95_a05.png,16.4121,0.6459
im_0143_s95_a06.png,10.2532,0.5814
im_0144_s100_a04.png,16.8455,0.6917
im_0144_s100_a05.png,15.1876,0.6960
im_0144_s100_a06.png,16.1202,0.7022
im_0144_s80_a04.png,17.4767,0.6624
im_0144_s80_a05.png,14.2887,0.6148
im_0144_s80_a06.png,17.3072,0.7418
im_0144_s85_a04.png,14.2394,0.6500
im_0144_s85_a05.png,15.9750,0.6986
im_0144_s85_a06.png,16.5638,0.6959
im_0144_s90_a04.png,15.1377,0.6436
im_0144_s90_a05.png,14.8424,0.6678
im_0144_s90_a06.png,17.4869,0.6603
im_0144_s95_a04.png,18.5435,0.7311
im_0144_s95_a05.png,12.9353,0.5961
im_0144_s95_a06.png,18.8075,0.7404
im_0145_s100_a04.png,18.0113,0.6513
im_0145_s100_a05.png,13.1969,0.6294
im_0145_s100_a06.png,14.8533,0.6466
im_0145_s80_a04.png,18.0834,0.6673
im_0145_s80_a05.png,13.3812,0.5676
im_0145_s80_a06.png,18.6206,0.6753
im_0145_s85_a04.png,16.7471,0.6714
im_0145_s85_a05.png,17.7944,0.5982
im_0145_s85_a06.png,15.5286,0.6420
im_0145_s90_a04.png,15.8478,0.5714
im_0145_s90_a05.png,12.4826,0.5047
im_0145_s90_a06.png,16.4557,0.5880
im_0145_s95_a04.png,16.1535,0.7141
im_0145_s95_a05.png,17.0253,0.6171
im_0145_s95_a06.png,13.4047,0.5926
im_0146_s100_a04.png,12.4997,0.7737
im_0146_s100_a05.png,18.4680,0.7717
im_0146_s100_a06.png,16.8131,0.7497
im_0146_s80_a04.png,17.7558,0.7895
im_0146_s80_a05.png,16.4669,0.7379
im_0146_s80_a06.png,13.3819,0.7592
im_0146_s85_a04.png,18.3759,0.7541
im_0146_s85_a05.png,19.6233,0.7753
im_0146_s85_a06.png,15.6942,0.7462
im_0146_s90_a04.png,17.8228,0.7662
im_0146_s90_a05.png,13.0589,0.7688
im_0146_s90_a06.png,18.8988,0.7115
im_0146_s95_a04.png,14.3112,0.7825
im_0146_s95_a05.png,18.8165,0.7529
im_0146_s95_a06.png,16.5716,0.7737
im_0147_s100_a04.png,13.0735,0.5917
im_0147_s100_a05.png,14.3420,0.5570
im_0147_s100_a06.png,19.6437,0.6265
im_0147_s80_a04.png,12.1101,0.5209
im_0147_s80_a05.png,17.4449,0.5880
im_0147_s80_a06.png,20.4517,0.7061
im_0147_s85_a04.png,16.8405,0.5788
im_0147_s85_a05.png,18.1759,0.6566
im_0147_s85_a06.png,13.1174,0.5994
im_0147_s90_a04.png,12.3671,0.4840
im_0147_s90_a05.png,15.7601,0.6263
im_0147_s90_a06.png,16.2412,0.6303
im_0147_s95_a04.png,14.7459,0.6528
im_0147_s95_a05.png,12.3960,0.5037
im_0147_s95_a06.png,15.9662,0.6725
im_0148_s100_a04.png,13.6813,0.5818
im_0148_s100_a05.png,17.7771,0.6592
im_0148_s100_a06.png,18.0719,0.6756
im_0148_s80_a04.png,17.3615,0.5617
im_0148_s80_a05.png,18.5582,0.6799
im_0148_s80_a06.png,17.5052,0.6774
im_0148_s85_a04.png,17.5713,0.6397
im_0148_s85_a05.png,13.7165,0.5655
im_0148_s85_a06.png,18.0866,0.6169
im_0148_s90_a04.png,16.7384,0.4333
im_0148_s90_a05.png,18.6577,0.6291
im_0148_s90_a06.png,17.7679,0.5697
im_0148_s95_a04.png,15.9250,0.5634
im_0148_s95_a05.png,18.4244,0.6940
im_0148_s95_a06.png,17.5354,0.4901
im_0149_s100_a04.png,17.0117,0.6756
im_0149_s100_a05.png,18.3013,0.6936
im_0149_s100_a06.png,16.9896,0.6976
im_0149_s80_a04.png,17.7092,0.6557
im_0149_s80_a05.png,17.3433,0.7096
im_0149_s80_a06.png,17.4104,0.6973
im_0149_s85_a04.png,16.2973,0.6408
im_0149_s85_a05.png,18.5820,0.7278
im_0149_s85_a06.png,14.7795,0.6551
im_0149_s90_a04.png,17.4507,0.6035
im_0149_s90_a05.png,18.7819,0.6380
im_0149_s90_a06.png,15.7447,0.6111
im_0149_s95_a04.png,15.5402,0.6373
im_0149_s95_a05.png,15.2445,0.6344
im_0149_s95_a06.png,13.8421,0.6579
im_0150_s100_a04.png,14.5738,0.6943
im_0150_s100_a05.png,15.2506,0.5920
im_0150_s100_a06.png,13.3551,0.6079
im_0150_s80_a04.png,14.1802,0.6291
im_0150_s80_a05.png,11.7669,0.5016
im_0150_s80_a06.png,15.5843,0.7496
im_0150_s85_a04.png,14.2578,0.5206
im_0150_s85_a05.png,15.0367,0.6992
im_0150_s85_a06.png,15.4647,0.7235
im_0150_s90_a04.png,15.8517,0.6254
im_0150_s90_a05.png,14.5107,0.5308
im_0150_s90_a06.png,15.3111,0.6752
im_0150_s95_a04.png,15.1227,0.5600
im_0150_s95_a05.png,15.3941,0.6491
im_0150_s95_a06.png,14.7581,0.6537
im_0151_s100_a04.png,12.5123,0.5956
im_0151_s100_a05.png,16.9996,0.5872
im_0151_s100_a06.png,18.3847,0.6818
im_0151_s80_a04.png,17.5899,0.7050
im_0151_s80_a05.png,17.9394,0.6572
im_0151_s80_a06.png,16.9553,0.6560
im_0151_s85_a04.png,17.4494,0.7128
im_0151_s85_a05.png,17.0144,0.5883
im_0151_s85_a06.png,18.6798,0.6199
im_0151_s90_a04.png,13.2408,0.6517
im_0151_s90_a05.png,12.4670,0.6361
im_0151_s90_a06.png,14.0693,0.6445
im_0151_s95_a04.png,13.1122,0.6612
im_0151_s95_a05.png,17.6167,0.6419
im_0151_s95_a06.png,17.1900,0.6498
im_0152_s100_a04.png,18.4270,0.5870
im_0152_s100_a05.png,19.0662,0.5967
im_0152_s100_a06.png,11.5221,0.4430
im_0152_s80_a04.png,19.5391,0.6556
im_0152_s80_a05.png,18.0930,0.6226
im_0152_s80_a06.png,19.3783,0.6599
im_0152_s85_a04.png,12.6268,0.4504
im_0152_s85_a05.png,17.8244,0.5906
im_0152_s85_a06.png,16.1157,0.5757
im_0152_s90_a04.png,13.9210,0.5160
im_0152_s90_a05.png,18.8171,0.6310
im_0152_s90_a06.png,10.8968,0.5168
im_0152_s95_a04.png,19.3456,0.6703
im_0152_s95_a05.png,17.5789,0.5138
im_0152_s95_a06.png,12.7475,0.5728
im_0153_s100_a04.png,16.0526,0.6942
im_0153_s100_a05.png,16.3889,0.6091
im_0153_s100_a06.png,19.6044,0.6666
im_0153_s80_a04.png,19.4530,0.6770
im_0153_s80_a05.png,15.9640,0.6460
im_0153_s80_a06.png,15.7692,0.7640
im_0153_s85_a04.png,16.9446,0.6800
im_0153_s85_a05.png,14.5648,0.5512
im_0153_s85_a06.png,18.8575,0.6885
im_0153_s90_a04.png,15.9706,0.6473
im_0153_s90_a05.png,19.7959,0.7025
im_0153_s90_a06.png,18.6666,0.5499
im_0153_s95_a04.png,12.2926,0.5743
im_0153_s95_a05.png,19.1431,0.7056
im_0153_s95_a06.png,15.7951,0.6028
im_0154_s100_a04.png,14.9039,0.6113
im_0154_s100_a05.png,11.2836,0.5221
im_0154_s100_a06.png,10.7561,0.4665
im_0154_s80_a04.png,10.8653,0.4720
im_0154_s80_a05.png,13.7853,0.5421
im_0154_s80_a06.png,12.1835,0.5098
im_0154_s85_a04.png,19.0585,0.6895
im_0154_s85_a05.png,12.3239,0.5691
im_0154_s85_a06.png,14.4453,0.5520
im_0154_s90_a04.png,17.2304,0.5941
im_0154_s90_a05.png,10.8875,0.4765
im_0154_s90_a06.png,15.6122,0.6226
im_0154_s95_a04.png,18.4832,0.6776
im_0154_s95_a05.png,16.8518,0.6676
im_0154_s95_a06.png,11.8487,0.4936
im_0155_s100_a04.png,15.5181,0.6321
im_0155_s100_a05.png,13.9632,0.6779
im_0155_s100_a06.png,15.3529,0.6735
im_0155_s80_a04.png,17.9832,0.7029
im_0155_s80_a05.png,13.0885,0.6496
im_0155_s80_a06.png,17.6027,0.5889
im_0155_s85_a04.png,15.2620,0.5595
im_0155_s85_a05.png,12.8276,0.5646
im_0155_s85_a06.png,17.3979,0.6051
im_0155_s90_a04.png,16.7119,0.6732
im_0155_s90_a05.png,16.4463,0.6614
im_0155_s90_a06.png,14.7966,0.6716
im_0155_s95_a04.png,13.3239,0.5712
im_0155_s95_a05.png,17.2364,0.7207
im_0155_s95_a06.png,12.0609,0.6377
im_0156_s100_a04.png,13.9666,0.6571
im_0156_s100_a05.png,15.9855,0.6612
im_0156_s100_a06.png,16.8089,0.6523
im_0156_s80_a04.png,12.7035,0.5891
im_0156_s80_a05.png,17.8646,0.6899
im_0156_s80_a06.png,15.2356,0.6932
im_0156_s85_a04.png,16.9645,0.6252
im_0156_s85_a05.png,10.7831,0.6042
im_0156_s85_a06.png,17.0488,0.6638
im_0156_s90_a04.png,17.3305,0.6355
im_0156_s90_a05.png,12.6580,0.5839
im_0156_s90_a06.png,17.0783,0.6533
im_0156_s95_a04.png,15.7109,0.6171
im_0156_s95_a05.png,16.3898,0.6780
im_0156_s95_a06.png,16.7190,0.6991
im_0157_s100_a04.png,17.4808,0.5522
im_0157_s100_a05.png,18.7508,0.6176
im_0157_s100_a06.png,14.0474,0.6254
im_0157_s80_a04.png,18.2094,0.5678
im_0157_s80_a05.png,19.3753,0.6232
im_0157_s80_a06.png,15.8663,0.6104
im_0157_s85_a04.png,17.3709,0.5424
im_0157_s85_a05.png,16.3100,0.5309
im_0157_s85_a06.png,19.5579,0.6303
im_0157_s90_a04.png,17.9953,0.5030
im_0157_s90_a05.png,18.5933,0.6064
im_0157_s90_a06.png,11.9787,0.5380
im_0157_s95_a04.png,18.6618,0.6922
im_0157_s95_a05.png,12.5853,0.6081
im_0157_s95_a06.png,12.1164,0.5087
im_0158_s100_a04.png,16.4663,0.6852
im_0158_s100_a05.png,16.6709,0.6739
im_0158_s100_a06.png,15.9507,0.5511
im_0158_s80_a04.png,16.4105,0.6582
im_0158_s80_a05.png,16.1367,0.6132
im_0158_s80_a06.png,15.2940,0.6098
im_0158_s85_a04.png,15.7931,0.6077
im_0158_s85_a05.png,16.2017,0.6341
im_0158_s85_a06.png,13.0229,0.5884
im_0158_s90_a04.png,15.8444,0.6024
im_0158_s90_a05.png,15.5451,0.5641
im_0158_s90_a06.png,15.6345,0.6303
im_0158_s95_a04.png,13.1983,0.6339
im_0158_s95_a05.png,15.6289,0.5324
im_0158_s95_a06.png,15.9286,0.6219
im_0159_s100_a04.png,17.1812,0.5957
im_0159_s100_a05.png,18.3084,0.5825
im_0159_s100_a06.png,14.5731,0.6243
im_0159_s80_a04.png,15.5421,0.6713
im_0159_s80_a05.png,17.7765,0.7222
im_0159_s80_a06.png,17.1787,0.6156
im_0159_s85_a04.png,16.7754,0.5850
im_0159_s85_a05.png,17.5057,0.6785
im_0159_s85_a06.png,18.4305,0.6688
im_0159_s90_a04.png,16.5816,0.6767
im_0159_s90_a05.png,15.9368,0.6619
im_0159_s90_a06.png,16.6629,0.5497
im_0159_s95_a04.png,16.5866,0.5951
im_0159_s95_a05.png,15.7554,0.6734
im_0159_s95_a06.png,18.1596,0.6187
im_0160_s100_a04.png,16.0596,0.6981
im_0160_s100_a05.png,16.0064,0.6740
im_0160_s100_a06.png,17.7768,0.7503
im_0160_s80_a04.png,17.1065,0.7221
im_0160_s80_a05.png,16.2402,0.6522
im_0160_s80_a06.png,16.5739,0.7075
im_0160_s85_a04.png,17.8318,0.6508
im_0160_s85_a05.png,14.8648,0.6592
im_0160_s85_a06.png,17.7708,0.7395
im_0160_s90_a04.png,16.0674,0.6634
im_0160_s90_a05.png,14.0481,0.6663
im_0160_s90_a06.png,17.6223,0.6581
im_0160_s95_a04.png,14.5079,0.6369
im_0160_s95_a05.png,15.3358,0.6331
im_0160_s95_a06.png,15.5047,0.6517
im_0161_s100_a04.png,12.7061,0.5511
im_0161_s100_a05.png,15.6141,0.5763
im_0161_s100_a06.png,17.0928,0.6452
im_0161_s80_a04.png,12.4735,0.5769
im_0161_s80_a05.png,17.6018,0.6779
im_0161_s80_a06.png,10.5470,0.4734
im_0161_s85_a04.png,15.7748,0.6006
im_0161_s85_a05.png,17.1881,0.6411
im_0161_s85_a06.png,14.2819,0.6644
im_0161_s90_a04.png,10.8643,0.5393
im_0161_s90_a05.png,17.4794,0.7081
im_0161_s90_a06.png,15.0240,0.6280
im_0161_s95_a04.png,14.5029,0.5739
im_0161_s95_a05.png,15.0735,0.5604
im_0161_s95_a06.png,12.8960,0.5579
im_0162_s100_a04.png,18.9557,0.6029
im_0162_s100_a05.png,18.0490,0.5546
im_0162_s100_a06.png,17.3949,0.5915
im_0162_s80_a04.png,17.3679,0.6559
im_0162_s80_a05.png,16.9866,0.6598
im_0162_s80_a06.png,18.7702,0.6555
im_0162_s85_a04.png,14.7851,0.5778
im_0162_s85_a05.png,17.7016,0.6313
im_0162_s85_a06.png,17.8336,0.5996
im_0162_s90_a04.png,17.0554,0.5066
im_0162_s90_a05.png,17.1500,0.5674
im_0162_s90_a06.png,11.5693,0.5745
im_0162_s95_a04.png,18.5174,0.5754
im_0162_s95_a05.png,16.9910,0.5580
im_0162_s95_a06.png,11.3189,0.6038
im_0163_s100_a04.png,11.9725,0.6077
im_0163_s100_a05.png,14.0232,0.6132
im_0163_s100_a06.png,16.1155,0.7247
im_0163_s80_a04.png,12.7532,0.6698
im_0163_s80_a05.png,15.9692,0.7087
im_0163_s80_a06.png,12.3156,0.6152
im_0163_s85_a04.png,15.3450,0.7481
im_0163_s85_a05.png,13.7906,0.5813
im_0163_s85_a06.png,16.0557,0.6697
im_0163_s90_a04.png,15.1931,0.7062
im_0163_s90_a05.png,13.9057,0.6252
im_0163_s90_a06.png,14.0387,0.6156
im_0163_s95_a04.png,16.4764,0.7005
im_0163_s95_a05.png,14.2230,0.6153
im_0163_s95_a06.png,16.2892,0.6150
im_0164_s100_a04.png,17.9531,0.6389
im_0164_s100_a05.png,18.4983,0.6937
im_0164_s100_a06.png,18.3372,0.6757
im_0164_s80_a04.png,18.5664,0.7119
im_0164_s80_a05.png,18.3004,0.6395
im_0164_s80_a06.png,18.0154,0.7113
im_0164_s85_a04.png,17.9594,0.6747
im_0164_s85_a05.png,18.3349,0.6002
im_0164_s85_a06.png,13.6765,0.6558
im_0164_s90_a04.png,18.2494,0.7119
im_0164_s90_a05.png,18.2721,0.6379
im_0164_s90_a06.png,18.2301,0.7011
im_0164_s95_a04.png,13.3422,0.5642
im_0164_s95_a05.png,14.8431,0.6503
im_0164_s95_a06.png,16.0914,0.6206
im_0165_s100_a04.png,16.6938,0.6582
im_0165_s100_a05.png,17.3935,0.6516
im_0165_s100_a06.png,16.7362,0.6029
im_0165_s80_a04.png,10.8729,0.5217
